text,label
@user @user محمد صلاح فاشل.  ممكن لو بياكل الكبسه ويشرب بول البعير وينام علي الكنبه وهو بيلاعب بلس… @url,hateful
دريت ان اعضاء جسمي كلها بايره في بايره,normal
شي طبيعي قناة خنازير  #الجزيرة_تطعن_بالقران_الكريم,offensive
وهنا جايبين بزرنجي توه طالع من السجن بتهمة التحرش بطفل يشرح للبنات مراحل الفحص الذاتي لسرطان الثدي @url,offensive
و وراء كل امرأة متبرجة بالشارع  ديّوث فاقد لرجولته وغيرته.!!!,abusive_disrespectful
ليست فقط #لبنان بل أغلب مجتمعات الدول العربية للأسف الشديد تفتقد لثقافة حماية ضحايا الاغتصاب أو التحرش.,normal
@user @user @user @user حتى بول البعير يتنج حمقى مثلك معاتيه,disrespectful
@user @user انت جالس تكذب على نفسك ياحمار بعيركم المعقّل معترف بلسانه بجلب خنازير شريفه وكلاب العصملي .وفو… @url,offensive
قانون لا يجرّم الاغتصاب ولا التحرش ومايعترف في الاناث ويدعم المتحرشين كيف بتتوقعون المجتمع يصير؟ المجرم يسوي الي يب… @url,normal
نظام انا بايره ياختي @url,offensive
liked @user video @url شاهد ماذا فعل شهاب لما عرف انه أكل لحم خنازير,normal
@user @user خنازير وحشيه مجوسيه تم جمعها في الزريبه الخلفيه لايران للتدمير والقتل والسرقه والارهاب,abusive_hateful
لمن اضارب مع احد وسخ ازعل انو اهلي  مربيني كويس وما اقدر ارد عليه بالمثل,fearful_abusive_offensive_disrespectful_normal
يهدي الله لنوره من يشاء.. من هندوس وعجم والدين الصحيح بدأ ف… @url,normal
لو جمعت بول البعير والضب ولباس المؤسس فانها تساوي ال ٣٠٠عام,abusive_offensive_hateful_disrespectful_normal
عشان الحريم ترفع العبايات وهى معدية,normal
رعاع القوم وشاربي بول البعير يحاصرون شعباً يفوق عدد سكانه دولهم مجتمعه ، يحاصرون ويجوعون شعباً من اكرم وانبل شعوب ا… @user,hateful
@user @user البعير رمز لابن الصحراء العربي الاصيل لكن انت تشرب من بول الخميني مخلوط مع بول كلب لكونك بدون اصل استمتع,hateful
@user @user @user روحي يابنت البعير انتي شابعه من بول البعير وجايه تسوي نفسك كيوته وراقي… @user,abusive_offensive
@user @user تعلمنا السب و الشتم منكم يا احفاد شاربين بول البعير يا حمير لا تغير الموضوع حكومتك شاطره ع ال… @user,abusive_hateful
جربتي التحرش وبعدها اتنكتي,normal
@user @user المسيحيه نمشيها لكن هندوس؟؟ بالله مين قليل الادب الي يعبد بقر!!,normal
رؤساء اتحادات الرماية الافارقة في زيارة الي قناة السويس الجديدة .,normal
ان من اسس الى ثقافة منحرفة قدم فيها ال محمد الكرام عنوان معارضة ، وتجنب ان يقدمهم سادة وحكام وبناة حضارة.,normal
*عاوز تسيب تجارة إنجلش اللى دفعنا فيها دم قلبنا و تروح تكتب افلام للسبكى و تساعد على إنتشار البلطجة و التحرش يا خول؟ @url,offensive
حاسس انى وسخ قوى ونفسي انضف,offensive
ويجي واحد خنزير يقوليك بايعين الارض @url,disrespectful
@user @user من عبد اللطيف إلى أصغر سلتوح كلهم خنازير,abusive_hateful
طبيعي يا عالم يا وسخ من ايام الفارابي للأن محد قدر يسوي هالمدينه الصغيره الجميله؟,offensive
نفس المجتمع: عاهرة.. سافرة.. متبرجة.. شك…,abusive_disrespectful
@user @user ايه والله نعبد الوساخة عبادة، عندك شي وسخ؟,offensive
من اسباب ظاهرة التحرش بالمرأة: @url,normal
@user @user @user @user لا تخربي الحريم...يالو,offensive
قتل خنزير بري في جزيرة البوذياب شمالي الرمادي,abusive_offensive
-والله كانت متبرجه يا شيخ,offensive
إيقاف مهاجم أحد الأندية العربية مبارتين في قضية التحرش الشهيرة @url,normal
#خبر جديد: اللاجئون الفلسطينيون بالعراق يدخلون ضمن صفقة القرن وهذه الدولة بدأت تحتضنهم,normal
قاتل الله قروبات الحريم الي شغالين ٢٤ ساعة خلاااص قرررقه,hateful_disrespectful
عشاق أكل الضب و شرب بول البعير,hateful
اه يا عشوائي يا وسخ,offensive
@user @user لا تنسى ان بيننا خنازير,abusive_disrespectful
@user @user @user شكرا ياحمار اكدت الراي اللي بقوله بقالي 5ايام ان خنازير البنا هي ال… @url,abusive_hateful
تفاصيل زيارة وزراء الداخلية والصحة لمنطقة “حوباء” عقب اشتباكات دامية بسبب التحرش بفتاة @url,normal
لان الحريم عسل ....!,normal
من فوائد بول البعير تحقيق اعلى مراتب الفشل حتى في ابسط العمليات السرية للاستخبارات كعملية  #اغتيال_خاشقجي التي فضحت… @url,abusive_offensive_hateful_disrespectful
وشلون تقنع الحريم بالبساطه ؟,disrespectful_normal
@user @user حتى انت تتكلم عن مرزوق لكن مرزوق بطل قام طردكم من القاعه يا خنزير,normal
لأن الحريم نادرا مايمدحن احد في وجهه,disrespectful
@user @user @user @user تقدر تطرد لو خنزير واحد من خنازير الميلشيات الايرانية التي عاثت في العراق فساد؟ طبعا .. لا ..,abusive_disrespectful
@user @user لصوص خنازير @url,offensive
@user @user بربر اختك يا شارب بول البعير. تونس تشرفك وتعرفك يا جاهل يا وهابي,disrespectful
@user @user بول البعير جاب لنا نفط سعر البرميل 77$ وبنصدر يوميا 12 مليون برميل بول بعير,normal
تبقي بايره ومش لاقيه كلب,offensive
كله من الحريم,normal
وجيههم مغسوله بمرق خنازير وعادي عندهم,hateful
ما تزوجيش و ما يقولوش عليك بايرة و معندهاش لي يحكم فيها و يسترها #في بلادك تقدري,offensive
@user @user لما قال علي قلعة مصر ورمزها النادي الاهلي عصابه ونصابين وحراميه ده وزير ولا بلطجي وسخ هو والي نشجعه علي امال ماهر دمرها,offensive
حركات طفوليه جداُ منك حتي قدري الهدايا اللى خدتيها من الراجل و بطلي شغل الحريم دا!,disrespectful_normal
يوميات بايرة. @url,offensive
يقال عن المرأة أنها أدخلت #جن في قرعة# لكن للأسف لم تستطع حتى إدخال رجل إلى #قفص ذهبي#  قعدتي تبعي في القرع حتى بقيتي بايرة,offensive
@user @user أين وصلت ياشارب بول البعير,offensive
@user @user الواد المصري الوسخ من الإخوان. .خنزير مثلهم.....لكن أعلم تماما أن الشعب المصري مع السعودية… @url,hateful
@user @user @user انتم خنازير اليهود والصليبيين انتاج بلادنا بلاد المسلمين جميعا 12000000مليون برمي… @url,hateful
هيتشول وليتوك خنازير,offensive_disrespectful
وحده بالواتساب حاطه يم نكها فيس خنزير وانتو الكرامه,offensive
@user @user ممكن اذا مالك أهل بس غيرك متربيه وتعرف أن رضاء الوالدين من رضاء الله ملي بيرضاء في وحده متبرجه !,abusive_disrespectful
محسون خفيف يحب الحريم الحلوات #cukurheryerde,offensive
@user @user شرك وكفر بالله عز وجل لو كان علي رضي الله عنه ينجيكم من الكرب لنجى نفسه من الموت يا خنازير ....,offensive
@user @user والله كيف يندس ي خنزير هذاك الشخص اتي بجواز مزور ولا احد يعلم عنه  يا نجس,hateful
مرة كان فيه دكتور يدرسنا لابتوبه كل أبوه كاتشب وأكل، وسخ مقزز، وما كان فيه برجكتر، فكنا نضطر نطالع في لابتوبه,abusive_offensive_disrespectful_hateful_normal
انا عندي مبدا اني بشوف البنت الي متبرجه او بتلبس محزق ومش محجبه افضل من الي بتلبس محزق ومحجبه اي كلام...المبادئ مبت… @url,disrespectful_normal
بعد عودتها من مسيرة مناهضة التحرش metoo# قابلت طالبا اخر من جامعة ولاية ميزوري وخرجت معه للشرب في أكثر من حانة،ولما… @url,offensive
ده مثال ،والأطفال هناك عارفة حقوقها كويس ،بيتعلموها في المدارس ،زي ما بيتعلموا تربية جنسية وازاي يفرق بين اللمس العادي واللمسة الغلط التحرش,normal
على كثر ما الجملة جارحة نوعا ماً لمن تم التحرش بهم إلا أنها فيها شي من الصحة -من التجربة الشخصية على الأقل- ، الشي… @url,offensive
كان شفتها متبرجه,offensive
@user @user ما نقعد مع هندوس @url,normal
@user @user الله المستعان الله يحفظ سنة العراق من خنازير ايران,normal
@user @user @user جهله لاتفقهون الا شرب بول البعير واكل الضب والضب انكس ماخلق الله,abusive
@user @user تحصلي بيتك وسخ ،تتروشي اخر الليل،،هذا طبع برجال بس مو حاو ع بنت عيب عليك,offensive
فهي من حرمتني  الدكتوراه بكل أنواع التحرش و كذلك التوظيف وشغلتني والشكاوى القضائية ضدي و التواصل من أجل السياسة ثم… @url,normal
دايرة  vernis =  ما تصليش كافرة متبرجة .,offensive
يا جماعه كفايه ام الحوارات دي شكلكوا بيبقي وسخ فشخ بعد كده,disrespectful
لكن التحرش سببه الجنسين… @url,offensive
مقال رائع ولكن نريد  مقالات  فكرية  ووطنية-شعرة من جلد خنزير | الشرق الأوسط @url,abusive_normal
نشيخ بفعل الضرر لا بفعل السنين,normal
@user @user والله لو احطه شيخ على حمير بينطقون بيحلفون انهم خنازير ............ عشان مايكون شيخهم هالنغل,offensive
حضيرة خنازير كل يوم يخرج لنا منها خنزير‼️,disrespectful
@user @user @user @user البعير مذكور زين بول البعير مذكور تشربونة,offensive
@user @user عزيزي اللبناني تعرف اذا شفنا مكان وسخ نقول عليه زبالة كأنه لبنان !,hateful
سياسية جمهورية تسب ترامب على الهواء وتصفه بـ “خنزير متعصب” (فيديو) @url @url,offensive
هي اتخرجت وقاعده في البيت مش معني كده انها بايره لا هي طول عمرها محترمه ومحدش يعرفها بس,normal
و سبل علاج هذا الخطأ @url,normal
منتهي الوساخه من جمهور وسخ ده تمامكم يا اوساخ,offensive
ذكروني لما اقعد اسولف عن الفرق بين انج تكونين نسوية ولما تكرهين الرجال كلهم بشكل عام ياراوية بمسلسل الحريم.,offensive
@user @user الله يستر الحريم لايتطلقوا انا اختي بدون ناعمة يالله مشيه امورها,offensive
ديوث يتفرج على الخال وهو يشق زوجته..@url,abusive_offensive
ديوث يجلخ والخال شغال على زوجته..@url,offensive
طال عمره ... طال عمره تركي الشيخ هندوس علي وش أمه,offensive
@user @user قناة خنزيره وموظفيها خنازير فطبيعي اللي حصلك ليش الأستغراب هذا جزاء من يعيش مع الخنازير,hateful
ده عشان خاطر الحريم و المخدرات بس,offensive
نفسي اعرف كيف فكروا ووصلوا لهالنتيجة رفض التحرش = دعوة للرذيلة !!!,normal
شعب زباله يتمتع بشرب بول البعير والتداوي بماء الرجال @user,hateful
ماشالله البث للآن ماقطعو مدري هو دا الفريق السعودي الوحيد ونحن يهود ولا هندوس ولا ايش الهرجة بالزبط,normal
لقدمضى على ايقاف حملة الاجرام الصليبية على الشعب السوري بعد ان تم عقد المصالحات وتسليم ماتم تحريره لقوات احتلال فهل شاهدنا اللاجئون بطوابير,normal
زي كل مذبحة يطلع أشباه بشر برؤوس خنازير تصقف لقتل أبرياء لا حول لهم و لا قوة و يشمتوا في دمهم,fearful_abusive_offensive_hateful_disrespectful
خنازير النار و وقودها .. ابليس اعتزل و تركهم يكملوا عمله .. الله يلعنهم .. @url,hateful
@user @user @user يا موجز..اللي في القناة الخنزيرة خنزير ومأجور و حالته حاله..يبغى فلوس بس، حتى لو أكّل… @url,abusive_disrespectful
@user @user @user @user @user انت وش تحشر انفك فيما لا يعنيك ولا يخصك ترى أن حشرت انفك ندعسها بالجزمه يا خنزير,offensive
ورشة تثقيفية للامهات عن التحرش الجنسى للاطفال,normal
@user @user @user @user خف علينا حتى الحريم صاروا يتشبهون بكم !! @url,offensive
طرق حماية ووقاية الأطفال من الإيذاء الجنسي #بطاقات_فلاح_العنزي #طفوله_واعيه #التحرش_بالاطفال @url,normal
@user @user اجلدهم فهم خنازير بصور بشر  الفلسط معروف عنهم الخيانه والغباء لانهم راضعين حليب يهود واصبحو انجز واقذر بشر,abusive_hateful
@user @user شيء موقع حق الحريم و العوائل ولكن الملعب حق ام نظارات الهبله,abusive_disrespectful
@user @user @user انتو مثل الحريم كلام من غير افعال كم من الحوثي ما قدرتو عليهم والحي… @url,hateful
@user @user الله خلقنا بشر مو خنازير. ع كلن شكرا اذا شايفه هالوجه لطاهر خنزير,normal
مودريتش هيتظبط من الصحفيين بس الجماعة الافارقة و الاسيوين اللي م… @url,normal
ههههههه ناطق التخالف أصلا كان شارب بول البعير. @url,hateful
ثورة عنصرية بامتياز في ولاية سكسونيا الألمانية الرازحة تحت السطوة المتنامية لليمين المتطرف، ضحايا هم اللاجئون، تف… @url,normal
#في_بلادك_تقدري تكوني عزباء بلا ما يشفقو عليك و يقولولك بايرة؟,normal
عشان تبقوا تحتفلوا بعد ماتش الذهاب اوي يا وسخ انت وهو، النادي الأهلي جامد عليكو,offensive
اولا التحرش مش 100%من الراجل الست مسؤوله برضه عن جزء اللي هو اللبس والحشمه ولو عندك اعتراض علي ده تقدري تفسريلي ليه… @url,offensive
سرقوا أموال تجارهم وشعبهم وتكرموا على خنازير اللي يحاربون… @url,hateful
@user @user انتى لية بتزعلى من الحقيقة بلاش منحرفة وعاوزين نعرف هتمشيها ازاى ظيب اومال انتى فاكرة ا… @url,offensive
#خارجية_فرنسا تدعو لإنشاء مراكز لعبور اللاجئين الأفارقة في #ليبيا,normal
يعني بالنهايه ما راح يتضرر غيرك وإذا كان طلاقة محتواه لإثبات… @url,abusive_normal
و انتي لو دايرة تمشي متبرجة على راحتك,offensive
وشيطان يحبونه الرافضه ويحب… @url,normal
@user @user شحاذ  يا بول البعير,offensive
@user @user @user إنقلع والله مافيه إلا الضعوي والخراط في رأسك ي خنزير .  الخلى بس الخلى .,disrespectful
@user @user @user على ايش فخورة فخورة متبرجة اعوذ بالله,offensive
وانتي متبرجة مثيرة للشفقة @url,offensive
كاس افريقيا بينادينا,normal
@user @user ماعمري شفت خنزير يشعر ، الا ألحين فسبحان الله,normal
@user @user لا تتريق وتتبجح على الرجل انت ما زلت تشرب بول البعير,disrespectful
واصل (ما لك دخل) قد يصل بالواحد لإنكار بدهيات ومسلمات عند العقلاء جميعا ككون اللبس معطى مؤثر في معادلة التحرش، وككو… @url,offensive
@user @user خلّك في عصير بول البعير..,disrespectful
شاهد: داعية مصري يكشف سبب التحرش بالفتيات.. لأن شنطتك ذهبي يطمع فيك! @url,offensive
هههههههههههههه بنت الشاطر جاية تتشطر علينا وتاخذ الآيات الكريمة لأنفسهم هولاء هم خنازير البنا حلال عليهم كل شيء وحر… @url,disrespectful
زيدي ناقص اصلك مجوسي من بلاد السد @user,offensive
ياخي مشكلة الحريم حتى بالمشاعر ماخذين حقهم يتكيفون بسرعة عكسنا  وايد حاط عليكم صح,offensive
@user يا خنزير لن تدوم عليك طويلا,hateful
ليليان داوود بس بدك تطولي لسانك ع رءيس الجمعوريه كرمال مملكة بول البعير وتسمي لينان مملكة عونسنان...,offensive
@user @user لا ما في جزمة سورية على الرقاب. قبل كان في وهني كانوا يقرروا. فكرنا السوري كان وسخ طلع ابن… @url,abusive_disrespectful
محلاني اسحب رجليني بين الحريم,offensive
@user @user هذا خنزير مو بقره البقره تكرم عليه,abusive_disrespectful
@user @user @user ولوكان طلع ولد ودافع عن التحرش لكان سمع ماسمع. والشيخ لم قال كدة بيقصد اللبس بيشجع ع… @url,abusive_disrespectful
فعلا احسن وصف ليكم #خنازير_الجزيرة,normal
@user @user تلك امانيكم يا خنازير خيب الله امانيكم,offensive
@user @user حرام عليكي يا دكتور معندكيش خنازير صغيرة,offensive_disrespectful
@user @user الجثث اللي باليمن جثث خنازير حوثيه الله يعين اهل اليمن على تطهير اراضيهم منها,hateful
@user @user نفسي اكذب المزروعي واصدقك ان هؤلا ليس خنازير شاذه والله نفسي,hateful
@user @user مشكلتلك ياراعي الغنم وشارب بول البعير تفتكر ان كلمة طعمية تضايق بالعكس تجوع يا أهطل,abusive_offensive
@user @user الشعب اليمني لن يقبل خنزير يدّعي السلاليه ان يحكمه فليذهب الحوثي وعصابته الى الجحيم,hateful
@user @user اصح كتاب بعد القرأن بأمارة بول البعير,offensive
@user @user @user من جد تحس في شي غلط ، خشمه كأنه خنزير,abusive_disrespectful
خنازير الشمال الخونة يطلقون على اي سعودي شريف يدافع عن وطنه ضد خبثهم مسمى وطنجي لانهم مو متوقعين فيه شعب يدافع… @url,hateful
وين الابداع بالردود وين التحرش اللي على اصوله وين المناشب عالطالعه والنازله شفيني راكد وامشي جنب الحيط,offensive
@user @user @user @user ههههههههههه تنقرضين انتي وامثالج من شاربي بول البعير طز بيج وماجد اللوكي السلوكي,offensive
وفيهم سلع بايره لاحرجوا بالحراج,offensive
يهدف النظام:إلى مكافحة جريمه التحرش والحليولة دون وقوعها وتطبيق العقوبة على مرتكبها،او حماية المجني عليه وذلك صيانة… @url,normal
هذا الأسبوع، لا صوت يعلو صوت ضحايا التحرش في أمريكا منذ اندلاع قضية تحرش مرشح المحكمة العُليا بزميلته في الثانوية .… @url,normal
@user @user الحريم ماينخاف عليكن,disrespectful_normal
في بلادك تقدري تبقاي سيليباتاغ و متتزوجيش ؟ بدون ما يقولو عليك بايرة و تتعرضي لضغط من العائلة ؟ تقد… @url,normal
@user @user مقابل المال يبيع اهله لاغرابه ابدا ذا الاشكال اراقوزات لا اكثر خنازير متناقضه لاشرف مهنه ولا… @url,normal
@user @user احسن انوا نزل قانون التحرش لأن مو معقول نقعد نعيش ب فقاعة الصحوة يفرقون بين الجنسين لي… @url,normal
@user @user أشك أنه عربي هذا خنزير مهجن,normal
@user @user ماشاء الله تعرف سوالف الحريم,offensive
ياخي اللاعبين الافارقة على اخر ايامهم يبدون يتشرطون ..,abusive_normal
ويجي الكلب الجبان الخنزير اللي من الciaأو أي خنزير يهودي آخر يعملي بلوك في الفيس بوك علشان قلت حقيقتهم يكفي حقارتهم… @url,abusive_hateful
انت وسخ اوي اوي ان شاء الله تتفضح ومحدش يسترها عليك اللهم اميين @url,abusive_offensive_disrespectful_hateful_normal
@user @user مال بول البعير بالموضوع طاب وماذا فعل شاربوا الماء كما انه الدراسات الغربيه والأجنبية اثبتت صحة… @user,offensive
ياليل جوائز الحريم,abusive_normal
هؤلاء الأطفال اللاجئون في #تنزانيا يتابعون دراستهم في الهواء الطلق وهذه قصتهم… @url,normal
بخصوص منار زعلانه عشان صار اسمها خنزير؟؟,offensive
@user @user @user @user رخيص ومنافق واضح انك كنت عايش في بيئه وسخه مثلك ف طبيعي اشوف هال… @url,offensive
@user @user اخرجوا خنازير الجزيرة تتغير اموركم كلها خلال 24 ساعه فقط الوضع بسيط بسيط ،،، الكل سيهرب… @url,normal
ان الفلوس زينه الحياه ماهي وسخ دنيا#شنو_حكمتك_بالحياه,normal
رجعنا لشغل الحريم والمحارشه,offensive
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس @user,hateful
كلهم زي بعض وكلهم  خنازير,offensive
محاكمة مدرب لياقة بتهمة #التحرش بطالبة داخل صالة رياضية,normal
@user @user @user حتة نادرا كتلوا خنازير خميني,hateful
@user @user سلق اجرب وملقح من خنزير ومالك الا الدعس والوطي,hateful
@user @user ههههههههههههههه اوكي الاغلب لسانهم وسخ واولهم مطيري ب الجهرى قذف كل السعوديات بعد قرار قيادة المراه… @url,offensive
وصلت لمرحله العشق اشوفني واتبوسم اخخ لو اقدر تغزلت فيني بس ماادعم التحرش,normal
مشوار المستشفي دا اكتر مشوار وسخ ف حياة الانسان,disrespectful_normal
@user @user خنازير المجوس تلطم,hateful
عملت بحث عن التنمر لاقيت الكلام قليل كملته عن التحرش وفيلينج جاموسة تايهة في بحر العلم فشخ,offensive
@user @user @user نو بايره يعني نبغى؟,offensive
هو حلب خنازير حكام العرب,disrespectful
@user @user @user اه والله شايف ذبحنا بول البعير  مش مخلينا نفهم نظرت العالم المثقف المطلع النبيل الشريف,fearful
ايران تختبر  بنجاح  صاروخ ارض جو  والسعودية  تختبر  بنجاح  بول البعير  الجديد,offensive
هندوس علي وش امك انتا واللي معاك يا ولاد الوسخه..,abusive_offensive_hateful_disrespectful
ضغط الغرب على بني سعود ( دويلات بول البعير،إرضاع الكبير)فتنازلوا لنساء البرجوازية قيادة السيارات..تمخض الجبل فوضع فارا ..,normal
مقابل لقمة العيش اصبح بعض الافارقه لقمه صائغه للمجوس الفرس @url,normal
@user @user العتيبي شارب بول البعير وآكل الضب حضرني قبل أن اجيبه...انه كان المسلمون يأخذون الجزيه من… @url,hateful
لا تُلقوا جواهركم أمام الخنازير، قال السيّد المسيح.,normal
@user @user فعلاً خنزير حاقد  ونجس يجتر نجاساته على شعبنا يبطن كرها جائراً بلا مبرر.,offensive
#منحرف #منحرفه منحرفة #انحراف منحرفات سربوت سربوته سربوتة خربان خربانه خربانة سربوتات انحرافيات جماعي رغبه رغبة رغب… @url,offensive
والله انكم هندوس مافي فرق بينكم ياشيعه #يزيد_بن_معاويه_رضي_الله_عنه,hateful
لا يوجد مبرر بأي شكل من الأشكال لجريمة الاغتصاب ، لا يحق لك لوم الضحية بأي شكل من الأشكال ، #الاغتصاب جريمة. #التحرش جريمة.,normal
@user @user  عندنا في السودان نقول هذه المرة بايرة أي عانس ، وبضاعتي بايرة أي لم يشتريها أحد,normal
مش معنى أنك شخص راضى بوضع وسخ ومبتحاولش تغيره أن المفروض كلنا نبقى زيك، مش من حقك تقول لحد عايز يحسن من نفسه ومن حي… @url,disrespectful_normal
ميمنعش انه ابن كلب وسخ برضوا,offensive
@user @user لايمكن ، كونها متبرجة وكيف تجلس مع المعففين والتقاة من عمار والمالكي ووووالخ و تصافحهم,offensive
لا للتصنيف عندما يتوقف تصنيف التي لم تتزوج بالبايرة، عندما يتوقف وصف المطلقة بالعاهرة عندما يتوقف ت… @url,offensive
@user @user بول البعير أفضل من بول المعمم النجس اللي تشربونه,hateful
@user @user @user يهودي صهيوني من الحمار اللي يصدق نباحك وكلامك هذا الا واحد خنزير زيك ولا كلابكم النا… @url,hateful
@user @user @user هو ي بايره روقي المنقه,abusive_offensive
جسد شقيقتى الساخن يدفعنى إلى التحرش بها,offensive
@user @user انا خايف بعد بضع سنين ترجعون لشرب بول البعير لان هذه العائلهستوكلكم تبن...المهم ان الل… @url,offensive
ايش يحسون فيه هذولي لمايرقصون عند الحريم تميلحون @url,offensive
بعد ساعة وربع يحق لجميع الاشخاص التحرش فيني ولن يكونوا عرضة للقانون بما اني بأكمل 18,fearful_abusive_hateful_disrespectful_normal
وانا اشهد على كلامك اخوي انا شاركت سوري ف… @url,abusive_normal
@user @user نعم يا حبيب خالتك؟!! التحرش يحتاج سبب؟!! أغرب عن وجهي يا متحرش لئلا تسمع ما لا يرضيك.. عندما… @url,offensive
#مقالات_الشروق| #عماد_الدين_حسين يكتب: اللاجئون.. ضحية ترامب الثانية!,abusive_normal
صحيح كان كلاب ابن كلب مع شعبى بس كان صاكر دول بول البعيروكانت مملكة المنشار ترتجف خوفا اذا ظهر بخطاب بالتلفاز وال… @user,normal
كان لازم ينحكى بالموضوع بالتحرش الحق الوحيد فقط ع المتحرش وممنوع تبرير التحرش نهائيا,offensive
من يذكر جيدا تفاصيل ما كان في أوسلو، يذكر أنه بقيت أربع قضايا عالقة تحتاج الى حلها في المفاوضات – القدس، اللاجئون،… @url,normal
ارتفاع  سعر  بول  البعير  في السعودية وعند  جعجع,hateful
أنا المصري أنا الاهلى #افريقيا_يا_اهلي,normal
وهذه الظروف مثل صعوبة الزواج أو ترسخ بعض العبارات في عقلية الشاب مثل إن كل إمرأة متبرجة هي قليلة شرف وغيرها...! و… @url,normal
تقبل بكل هذه التنازلات فقط للتخلص من كلمة بايرة,normal
خنازير جلدهم تخين فعلا,hateful
@user @user ايش تتوقع من خنازير,disrespectful
يرجع الحبيب الشاب وهو غالبا صايد خنزير بري وبتاع علشان جو الملحمه وكدا يتفاجئ بالجزيره فاضيه (وغالبا )سأل الشجر وال… @url,abusive_disrespectful
اولا الشيعي سيدك يا شارب بول البعير وتتحدث عن صورة فوتو شوب يا موضوع على لائحة العار وكل المنظمات الحقوقية وصفت أفع… @user,offensive
@user @user هيه ممنوع ويتعاقب على تحرشو بصح كيفاه راح يتوب ويحبس التحرش ونتي تزيدي تصعبيلو في المهمة ؟,abusive_disrespectful
@user @user @user وفقك الله ونصر بلادكم على خنازير المجوس,hateful
من هذا المنبر احب اقول الله ياخذ عمر الحريم,offensive
يا غاوي مشي الحريم مشي الحريم بطال بيعرفوك في الرخا وينسوك في يوم بطال ..,hateful
@user @user اوسخ من خنزير ال الشيخ لم تَر عيني,hateful
- أنا راجل وسخ إني نجحت في سته إبتدائي أساساً @url,disrespectful
@user @user @user @user انتم البغال جماعة المنشار ..ياشاربي بول البعير ..الغباء خلاك… @user,hateful
وثق التاريخ أن الهادي إلى العهر يحيى بن الحسين لعنه الله لعنة خنازير الصهاينة دخل صنعاء ودحر وطرد منها مرتين خلال 2… @url,hateful
ليت يجي قرار يمنع الحريم من التغريد عن الرياضة.,normal
@user @user أو خنزير من خنازير السيسي,offensive
@user @user @user الزق اللي أنت تمدح بيلعب السهلاوي الزق الثاني وزق عليك وعلي اللي أتابعك تفووووووو يا خنزير,hateful
@user @user الجواسيس الخونه تجار الدين العملاء يا شراميط يا انجاس خنازير الهالك حسن البنا العميل مث… @url,hateful
راهو نقدر نر ونسمعك وسخ وذانك لاكن انا سكتت علشان متربيه,offensive
#كم_تطلبين_مهر_اذا_جاك_عريس حنا نشتري رجال ونص مليون وبيت باسمي .. والباقي وسخ دنيا ماندوره,offensive_normal
منحرفة @url,offensive
اناقش خنازير اهون من اناقش ميلانيه,disrespectful
لك حاج تحكوا كلام وسخ عيب,offensive
هذي لاعبه البرازيل احسها رونالدو فرع الحريم كل سنه اجوفها مرشحه,normal
وصلنا ٢٠١٨ و بتخلص و للحين في ناس تدز صورة الحلاوه المكشوفه وتقول متبرجه و متحجبه,offensive
@user @user @user الشعب الايراني تظاهر والشعب السعودي يشرب بول البعير والحليب لترامب الحلاب @user,abusive_hateful
هل العري للمرأة سبب التحرش,normal
@user @user لماذا لا تركز الولايات المتحدة على الشأن الداخلي أيضا، بدل التحرش بالآخرين و إشاعة الف… @url,disrespectful_normal
@user @user بس يا بايره انتي كمان خلاص بعد كده مسمعش الكلمه دي,abusive_offensive
@user @user @user خنزير بأمتياز,abusive_hateful
عاهرة # متسيبة # خامجة # مسترجلة # موسطاشة # عورة # ناقصة #  باير…,hateful_disrespectful
والناس ديه ميتنقاش  معاهم  اصلا زيهم زي اللي بيقولوا لبس البنات سبب التحرش وبرضه عند رائي مصدر ألهاء مش اكتر,normal
علي الملازيم إن شفت واحد خاطب منه لأبول على شاربه لأنه خنزير مثله,offensive
@user @user خنازير عزمي الصهيوني الالكترونية,hateful
كذا تفتحي عيون الحريم علي رجالهم,abusive_disrespectful
أين يقع الشخص في السلم الاجتماعي + مدى قدرته على التأثير على محيطه + ذاكرته و إلمامه بشؤون من كانوا قبل…,normal
@user @user @user @user بول البعير يطلع عليك معقم وديتول,abusive_disrespectful
وانتي متبرجة مثيرة للشفقة,offensive
وكذا الحال لو كانت دولة كلها مسلمين أو مسيحيين أو بوذيين أو هندو…,normal
@user @user بجاوب بس يكون عندك ذرة اخلاق يا شارب بول البعير ومساهم بقتل اطفال اليمن يا مجرم الله يلعنك… @user,hateful
@user @user هههه بول البعير,offensive
ان شاء الله راموس يجلد خنازير البيزاخوان اليوم @url,offensive
@user @user اممم أجل اللي يسبون ياتري شكلهم هندوس ؟!,offensive
نفسي اشوف مصري لسانه نظيف ويتكلم ساعه وحده بدون مايقول كلام وسخ .,offensive
@user @user ههههههههههه انا بسهوله اعصب ولساني وسخ لايغرك طيبي انا عصبيه,offensive_normal
@user @user @user ذنب المجوس,normal
@user @user....شوفونا حنونين على عيالنا و نحبهم حتى العالم يتأثر بحبنا لهم،و عيال المسلمين الي تقصفونهم يا خنازير,hateful
يبقى التحرش في نظر الانثى تحرشا إلى أن يقوم به الشخص المناسب,offensive
@user @user اي فتن اي خرابيط وش تخربطين انتي ماطيقهم لسانهم وسخ,offensive_disrespectful
