text,label
يعني تو لو وحدة ما متبرجة و طالعة حلوة بتقول نريد قانون يمنع الجميلات من الخروج؟ يا بابا روح ربي نفسك و بعدين نتفاه…,0
نحفر حفره كبيره ونولع فيهم بجاز وسخ,1
الحين في ووركينغ شخصية البطل يحب الكائنات الصغيرة بشكل عام بس اتقبلتها لأنه واضح نظرته مو منحرفة,0
والله احنا كلنا مبسوطين ... الافارقة ، المصريين ، العرب ، واحنا !!,0
لا نريد خنازير,1
لقتل أهل اليمن يا شارب بول البعير يا زق الصحراء,1
بول البعير ضرب عقول العالم,1
أبناء الهنود والبنغال يتكلمون شاربي بول البعير المغرب اشرف من امهاتكم,1
هو البدوي شارب بول البعير ليه بيوافق نسوانه تشوف اجسام و فخاد و حمامة رجال مفتولي العضلات و مش موافق الستات الرجال…,0
ما عاد راح يصيرون خنازير اذا دربهم مع الأسف,1
اصمت يا ابن جهاد النكاح يا شارب بول البعير,1
الخنزير دائما قذر وانت من خنازير المجاري التي تتلذذ بالاوساخ فأنت ومن معك انمسخت اراوحكم فمنكم قرده ومنكم من على شا…,1
تحصل الصحافي تامر كركوت من سورية  على ثاني جائزة من فئة الاعلام الالكتروني باللغة العر…,0
لا مش شرط bacon يعني لحم خنزير، الي في الجمعيات غالباً لحم بقري أو ديك رومي الخ، ي…,0
كل الحريم كدة,0
لاتلعب بنار يامجوسي مع سني بتحرء أصابيعك خزها عبرة ياأبن لمتعة ليمازة لخميني لعنة الله سرهو في جنازتهي وكل من شهادة…,1
ما شاءالله صنضويطشتك محجبة مافي خوف عليها من التحرش,0
اد متحكي بتضل جحش بدوي ابو داشداشة شاراب بول البعير  ابو خيمة د…,1
يا معشر الهذيان العقل اصبح معقل والمعقل اصبح معتقل والمعتقل اصبح اسيراً والاسير اصبح سكير والسكير اصبح خنزير والخنز…,0
على اي دين اي ملة هذا خنزير من ال سلوك قسم بالله الاسلام بريئ منكم ومن افعالكم لعنكم الله,1
كلما وصل الأطفال اللاجئون إلى مراحل تعليمية أكثر تقدماً، تنمو لديهم مه…,0
لا ضرر من تهريبهم الى السعودية,0
اعطي لمهم .. احفاد بول البعير ابناء البنغاديشيين,1
هذه نماذج من خنازير الخليج اعداء فلسطين والعروبة والاسلامية,1
والله يكفينا شر الحريم,1
مشاء الله عليكم ولي تحت امركم يمشون قد استلمو والمرتبات ي خنازير,1
متفهم تماما ان واحد سويدي او امريكي يبقي عنصري ضد الافارقة ذوي البشرة السمرا _وان كانت اختفت عندهم_ لكن لما تبقي مص…,0
في فرق بين انك تكون اوبن مايندد وانك ماكل لحم خنزير,0
في دولتي لا طائفية ولا عنصرية.,0
مصر مقبرة الخنازير .. الأمن يثأر ويفرم 19 خنزير وجاري البحث عن الباقي .. طوبي للشهداء الابرار شهداء الدير بالمنيا,1
ولوغ الكلب قيس على خنزير في حكمها,0
لست سوى حثاله مثل اسيادك ايها الخنزير المتشرد .. طبل اجوف تردد مايقولون .. ارعبكم محمد بن…,1
تخرج إلى الشارع متبرجة وتقول الإيمان بالقلب,0
خنازير الجزيره تربيه يهود,1
لو كانت متبرّجة منحرفة مثل عهد ... لأقاموا الدنيا ولم يقعد…,0
نعم بول البعير علاج وفِي السنه روى عن ذلك ويوجد حديث عنه,0
تصيب البرؤساء الافارقة الضعفاء اسماعيل قيلي وئيس جيبوتي  وفرماجو رئي…,0
اي امرأة متبرجة نازعة حجابها لاتشرفنا كا رجال وليس ذكور ولن نفكر نرتبط بها اشوفها نازعه حجابها كمية استحقا…,0
حبيتك وقلبى رافض يحب حاجه تانى,0
وعلـمـتني بان فالهند هـنـدوس ٍ مجوس  وكـ…,0
ما اتقبل الي يأذي حتى لو كان مسيحي احترمهم عندما لا يكونو بوجهين لا يقولون ملتزمة وهي متبرجة وم…,0
هاي طالع جزء منكم وهما مصدكين نفسهم دوله تبا لكم يا شاربي بول البعير,1
بيان الأزهر بشأن التحرش الجنسي يظهر الصراع بين التيار الإصلاحي  والقائمين على الأزهر، …,0
لحم خنزير,0
طلع صوتكم يا شاربي بول البعير، شفناكم باليمن سنين و مش قادرين الا عالاطفاال ....تهربون مثل ال…,1
على مقياس لا يفهمه الحريم,0
ذكرت لك صفتهم فوق ويخسون لا هم ولا غيرهم أدافع عن خنازير ، ولهذا السبب امنع محارمي من…,1
ههههههههههههههههههه لا تلومية اصلا شرب من بول البعير وهوه مش متعود علية,1
كلمن يبرر لقتل روح بشر، هو كائن وسخ ومريض، ومشارك بالقتل، وماكو اي استثناء.,0
هذه عمالتكم وحقارتك يا خنازير ال سعود والصهاينة,1
قدمت دورة عن التحرش بالأطفال في إحدى المدارس وكان التفاعل ممتاز,0
زورو  الاقصى  فاهلها  من  مات  منهم  فهو  شهيد  زورو  الكعبه  فحكامها خنازير  من  مات  منهم فهو  بمزبله التاريخ,1
اولاً لم أقذف والدتك او عرضك يا خنزير فتكلم بنفس الاسلوب الذي رديت به عليك وكن محترماً اما في خصوص ايران وقطر فلا د…,1
قاتلهم الله هؤلاء السفله لعنة الله عليهم من خنازير ..,1
اللبرالي لا يرى التطور والتقدم والرقي في شيء إلا في خروج المرأه متبرجه,0
ما افهم كيف الناس يبررو غلطة الاب ! ترا اللبس ماليه دخل هوا من جوا معتل ويحتاج علاج نفسي يعني حتى الاب نخاف منه!!!…,0
التحرش مسألة غير مقبولة و لكن هاذ قضية التصفار فكرة غبية لاسباب أولها انه كاين ناس كتشوف بنات يتحرش بهن وساكتين وكي…,0
و  شائعتان بقوة في لهجة   وخاصة في زمن مضى لكن بمعنى يقارب المعنى المذكور.,0
يا ليت يحكمنا ذئاب ولذئاب اخلاق،،لكن ما يحكمنا خنازير معفنة  اهلنا بالموصل حاضرة الاسلام بعد الفلوجة وحلب ودمشق  الهلال الخصيب,1
و إجابة على سؤالك نعم في نسبة من التحرش و بطرق ما شفتها إلا في السودان، لكن يبقى السؤال: إلى أي مدى استوعب…,0
تربية الشاب على احترام الفتاة وعدم التحرش بها أولى من حبس الفتاة بحجة الخوف عليها ..,0
طلبات الرجال اكثر من الحريم,0
ممكن تعطينى دليل واحد من كتبك او من علمائك على حرمة اوكراهية شرب بول البعير   ....,0
*قانون التحرش الجديد العقوبة سنه واحده...*,0
والهدف الإقالة للخلاص من خنازير إنجلترا.,1
المشكلة الحريم يصرخو والاطفال يبكو هنا الواحد يتربش، الله لايحط احد نفس الموقف,0
هولاء الافارقه الخنازير الذين اختاروا الشرك والكفر والظلاله مع بريطانياز…,1
و قول ان النقاب كمان بعيدا عن الدين و انه عفة و سبيل ل تقليل الفتنه اللي انتو بتقولو سبب التحرش هو حرية شخصية وان…,0
ترة هي مسيحية نولدت بعائلة مسيحية يعني احنا لو ما مولودين بعائلة شيعية الله العالم يجوز هندوس…,1
تتبرج النساء وتُهجر المساجد,0
مدري شفتي التحرش ؟!,0
أمي الله يهديها قاعده تقول ليتك ما انولدت قلت لها ليش قالت ياخي ابلشوني الحريم كل شوي يسألوا كيف جبتي عسل.,0
عشان انت بس مش وسخ زيها ولا وسح زيهم فده حصل بالطريقة دى معاك تقريبا,0
ازمنة الانحطاط افرزت امثالك ايها الجبان المتفذلك .. فأنت لست سوى خنزير تدافع عن خنازير…,1
١٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠ مليون داهيه تتحرق بجاز وسخ في جهنم يا بعيد,1
هتش الضرطه سابقا هي الذراع الايمن لداعش ولنظام الإرهاب الايراني وميليشيات العلويين ومليشيات الع…,0
رجعنا مجبورين الخاطر يارب.. افريقيا ياأهلي,0
بعض الحريم كذا,0
من عجائب وغراب القوم عندما يأكل لحم البعير يرجع يجدد الوضوء  ....وعندما يشرب بول البعير عادي عنده ....؟!,0
شي مضحك ان خنازير مستعربة مثلك يا يهودي يتكلم ع محمد بن سلمان كأن له الحق في اختيار من هو الا…,1
يعني الاجيال القديمه بنفس المكان و البلد و نفس العادات و التقاليد مسوين طالعين منها عشانها اقليه بالممكله قسم بالله…,0
امرابط مشا للدوري الهولندي.. مبروك تفارق مع شاربي بول البعير,1
كل متبرجه تحرم عليها رائحة الجنه,0
محمد صلاح فاشل.  ممكن لو بياكل الكبسه ويشرب بول البعير وينام علي الكنبه وهو بيلاعب بلس…,1
دريت ان اعضاء جسمي كلها بايره في بايره,0
ليست فقط  بل أغلب مجتمعات الدول العربية للأسف الشديد تفتقد لثقافة حماية ضحايا الاغتصاب أو التحرش.,0
قانون لا يجرّم الاغتصاب ولا التحرش ومايعترف في الاناث ويدعم المتحرشين كيف بتتوقعون المجتمع يصير؟ المجرم يسوي الي يب…,0
liked  video  شاهد ماذا فعل شهاب لما عرف انه أكل لحم خنازير,0
يهدي الله لنوره من يشاء.. من هندوس وعجم والدين الصحيح بدأ ف…,0
عشان الحريم ترفع العبايات وهى معدية,0
رعاع القوم وشاربي بول البعير يحاصرون شعباً يفوق عدد سكانه دولهم مجتمعه ، يحاصرون ويجوعون شعباً من اكرم وانبل شعوب ا…,1
البعير رمز لابن الصحراء العربي الاصيل لكن انت تشرب من بول الخميني مخلوط مع بول كلب لكونك بدون اصل استمتع,1
جربتي التحرش وبعدها اتنكتي,0
المسيحيه نمشيها لكن هندوس؟؟ بالله مين قليل الادب الي يعبد بقر!!,0
رؤساء اتحادات الرماية الافارقة في زيارة الي قناة السويس الجديدة .,0
ان من اسس الى ثقافة منحرفة قدم فيها ال محمد الكرام عنوان معارضة ، وتجنب ان يقدمهم سادة وحكام وبناة حضارة.,0
من اسباب ظاهرة التحرش بالمرأة:,0
إيقاف مهاجم أحد الأندية العربية مبارتين في قضية التحرش الشهيرة,0
جديد: اللاجئون الفلسطينيون بالعراق يدخلون ضمن صفقة القرن وهذه الدولة بدأت تحتضنهم,0
عشاق أكل الضب و شرب بول البعير,1
تفاصيل زيارة وزراء الداخلية والصحة لمنطقة “حوباء” عقب اشتباكات دامية بسبب التحرش بفتاة,0
لان الحريم عسل ....!,0
حتى انت تتكلم عن مرزوق لكن مرزوق بطل قام طردكم من القاعه يا خنزير,0
بول البعير جاب لنا نفط سعر البرميل 77$ وبنصدر يوميا 12 مليون برميل بول بعير,0
كله من الحريم,0
وجيههم مغسوله بمرق خنازير وعادي عندهم,1
الواد المصري الوسخ من الإخوان. .خنزير مثلهم.....لكن أعلم تماما أن الشعب المصري مع السعودية…,1
انتم خنازير اليهود والصليبيين انتاج بلادنا بلاد المسلمين جميعا 12000000مليون برمي…,1
والله كيف يندس ي خنزير هذاك الشخص اتي بجواز مزور ولا احد يعلم عنه  يا نجس,1
ده مثال ،والأطفال هناك عارفة حقوقها كويس ،بيتعلموها في المدارس ،زي ما بيتعلموا تربية جنسية وازاي يفرق بين اللمس العادي واللمسة الغلط التحرش,0
ما نقعد مع هندوس,0
الله المستعان الله يحفظ سنة العراق من خنازير ايران,0
فهي من حرمتني  الدكتوراه بكل أنواع التحرش و كذلك التوظيف وشغلتني والشكاوى القضائية ضدي و التواصل من أجل السياسة ثم…,0
نشيخ بفعل الضرر لا بفعل السنين,0
عزيزي اللبناني تعرف اذا شفنا مكان وسخ نقول عليه زبالة كأنه لبنان !,1
هي اتخرجت وقاعده في البيت مش معني كده انها بايره لا هي طول عمرها محترمه ومحدش يعرفها بس,0
و سبل علاج هذا الخطأ,0
قناة خنزيره وموظفيها خنازير فطبيعي اللي حصلك ليش الأستغراب هذا جزاء من يعيش مع الخنازير,1
نفسي اعرف كيف فكروا ووصلوا لهالنتيجة رفض التحرش = دعوة للرذيلة !!!,0
شعب زباله يتمتع بشرب بول البعير والتداوي بماء الرجال,1
ماشالله البث للآن ماقطعو مدري هو دا الفريق السعودي الوحيد ونحن يهود ولا هندوس ولا ايش الهرجة بالزبط,0
لقدمضى على ايقاف حملة الاجرام الصليبية على الشعب السوري بعد ان تم عقد المصالحات وتسليم ماتم تحريره لقوات احتلال فهل شاهدنا اللاجئون بطوابير,0
خنازير النار و وقودها .. ابليس اعتزل و تركهم يكملوا عمله .. الله يلعنهم ..,1
ورشة تثقيفية للامهات عن التحرش الجنسى للاطفال,0
طرق حماية ووقاية الأطفال من الإيذاء الجنسي,0
انتو مثل الحريم كلام من غير افعال كم من الحوثي ما قدرتو عليهم والحي…,1
الله خلقنا بشر مو خنازير. ع كلن شكرا اذا شايفه هالوجه لطاهر خنزير,0
مودريتش هيتظبط من الصحفيين بس الجماعة الافارقة و الاسيوين اللي م…,0
ههههههه ناطق التخالف أصلا كان شارب بول البعير.,1
ثورة عنصرية بامتياز في ولاية سكسونيا الألمانية الرازحة تحت السطوة المتنامية لليمين المتطرف، ضحايا هم اللاجئون، تف…,0
تكوني عزباء بلا ما يشفقو عليك و يقولولك بايرة؟,0
سرقوا أموال تجارهم وشعبهم وتكرموا على خنازير اللي يحاربون…,1
تدعو لإنشاء مراكز لعبور اللاجئين الأفارقة في,0
وشيطان يحبونه الرافضه ويحب…,0
كاس افريقيا بينادينا,0
ماعمري شفت خنزير يشعر ، الا ألحين فسبحان الله,0
يا خنزير لن تدوم عليك طويلا,1
فعلا احسن وصف ليكم,0
الجثث اللي باليمن جثث خنازير حوثيه الله يعين اهل اليمن على تطهير اراضيهم منها,1
نفسي اكذب المزروعي واصدقك ان هؤلا ليس خنازير شاذه والله نفسي,1
الشعب اليمني لن يقبل خنزير يدّعي السلاليه ان يحكمه فليذهب الحوثي وعصابته الى الجحيم,1
خنازير الشمال الخونة يطلقون على اي سعودي شريف يدافع عن وطنه ضد خبثهم مسمى وطنجي لانهم مو متوقعين فيه شعب يدافع…,1
يهدف النظام:إلى مكافحة جريمه التحرش والحليولة دون وقوعها وتطبيق العقوبة على مرتكبها،او حماية المجني عليه وذلك صيانة…,0
هذا الأسبوع، لا صوت يعلو صوت ضحايا التحرش في أمريكا منذ اندلاع قضية تحرش مرشح المحكمة العُليا بزميلته في الثانوية .…,0
في بلادك تقدري تبقاي سيليباتاغ و متتزوجيش ؟ بدون ما يقولو عليك بايرة و تتعرضي لضغط من العائلة ؟ تقد…,0
مقابل المال يبيع اهله لاغرابه ابدا ذا الاشكال اراقوزات لا اكثر خنازير متناقضه لاشرف مهنه ولا…,0
احسن انوا نزل قانون التحرش لأن مو معقول نقعد نعيش ب فقاعة الصحوة يفرقون بين الجنسين لي…,0
أشك أنه عربي هذا خنزير مهجن,0
هؤلاء الأطفال اللاجئون في  يتابعون دراستهم في الهواء الطلق وهذه قصتهم…,0
اخرجوا خنازير الجزيرة تتغير اموركم كلها خلال 24 ساعه فقط الوضع بسيط بسيط ،،، الكل سيهرب…,0
ان الفلوس زينه الحياه ماهي وسخ دنيا,0
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس,1
محاكمة مدرب لياقة بتهمة  بطالبة داخل صالة رياضية,0
حتة نادرا كتلوا خنازير خميني,1
سلق اجرب وملقح من خنزير ومالك الا الدعس والوطي,1
وصلت لمرحله العشق اشوفني واتبوسم اخخ لو اقدر تغزلت فيني بس ماادعم التحرش,0
خنازير المجوس تلطم,1
ضغط الغرب على بني سعود ( دويلات بول البعير،إرضاع الكبير)فتنازلوا لنساء البرجوازية قيادة السيارات..تمخض الجبل فوضع فارا ..,0
مقابل لقمة العيش اصبح بعض الافارقه لقمه صائغه للمجوس الفرس,0
العتيبي شارب بول البعير وآكل الضب حضرني قبل أن اجيبه...انه كان المسلمون يأخذون الجزيه من…,1
لا تُلقوا جواهركم أمام الخنازير، قال السيّد المسيح.,0
والله انكم هندوس مافي فرق بينكم ياشيعه,1
لا يوجد مبرر بأي شكل من الأشكال لجريمة الاغتصاب ، لا يحق لك لوم الضحية بأي شكل من الأشكال ،  جريمة.  جريمة.,0
عندنا في السودان نقول هذه المرة بايرة أي عانس ، وبضاعتي بايرة أي لم يشتريها أحد,0
بول البعير أفضل من بول المعمم النجس اللي تشربونه,1
يهودي صهيوني من الحمار اللي يصدق نباحك وكلامك هذا الا واحد خنزير زيك ولا كلابكم النا…,1
صحيح كان كلاب ابن كلب مع شعبى بس كان صاكر دول بول البعيروكانت مملكة المنشار ترتجف خوفا اذا ظهر بخطاب بالتلفاز وال…,0
من يذكر جيدا تفاصيل ما كان في أوسلو، يذكر أنه بقيت أربع قضايا عالقة تحتاج الى حلها في المفاوضات – القدس، اللاجئون،…,0
ارتفاع  سعر  بول  البعير  في السعودية وعند  جعجع,1
أنا المصري أنا الاهلى,0
وهذه الظروف مثل صعوبة الزواج أو ترسخ بعض العبارات في عقلية الشاب مثل إن كل إمرأة متبرجة هي قليلة شرف وغيرها...! و…,0
تقبل بكل هذه التنازلات فقط للتخلص من كلمة بايرة,0
خنازير جلدهم تخين فعلا,1
وفقك الله ونصر بلادكم على خنازير المجوس,1
يا غاوي مشي الحريم مشي الحريم بطال بيعرفوك في الرخا وينسوك في يوم بطال ..,1
اوسخ من خنزير ال الشيخ لم تَر عيني,1
انتم البغال جماعة المنشار ..ياشاربي بول البعير ..الغباء خلاك…,1
وثق التاريخ أن الهادي إلى العهر يحيى بن الحسين لعنه الله لعنة خنازير الصهاينة دخل صنعاء ودحر وطرد منها مرتين خلال 2…,1
ليت يجي قرار يمنع الحريم من التغريد عن الرياضة.,0
الزق اللي أنت تمدح بيلعب السهلاوي الزق الثاني وزق عليك وعلي اللي أتابعك تفووووووو يا خنزير,1
الجواسيس الخونه تجار الدين العملاء يا شراميط يا انجاس خنازير الهالك حسن البنا العميل مث…,1
هذي لاعبه البرازيل احسها رونالدو فرع الحريم كل سنه اجوفها مرشحه,0
هل العري للمرأة سبب التحرش,0
والناس ديه ميتنقاش  معاهم  اصلا زيهم زي اللي بيقولوا لبس البنات سبب التحرش وبرضه عند رائي مصدر ألهاء مش اكتر,0
خنازير عزمي الصهيوني الالكترونية,1
أين يقع الشخص في السلم الاجتماعي + مدى قدرته على التأثير على محيطه + ذاكرته و إلمامه بشؤون من كانوا قبل…,0
وكذا الحال لو كانت دولة كلها مسلمين أو مسيحيين أو بوذيين أو هندو…,0
بجاوب بس يكون عندك ذرة اخلاق يا شارب بول البعير ومساهم بقتل اطفال اليمن يا مجرم الله يلعنك…,1
ذنب المجوس,0
....شوفونا حنونين على عيالنا و نحبهم حتى العالم يتأثر بحبنا لهم،و عيال المسلمين الي تقصفونهم يا خنازير,1
يعني فهمتها بمصطلحك ايها البعير يبدوا ان شرب…,1
و يقولون تحرري و اسقطي الولاية عندنا شغلات اهم من الخرابيط هاذي مالقينا لها حل زي البطالة و التحرش و السكن و الدراسة,0
النجوم الافارقة الافضل في العالم منهم البرازيليين,0
لمو كلبكم يا اهلنا فى الكويت هاذا جزا السعوديه يطلع خنزير وسخ خسيس ينبح علينا والله عيب والله عيب والله عيب,1
خروح المرأه وظهورها متبرجه بنشرة الأخبار احسه شي جد…,0
ﻻتذكر بلسانك عورة امرئ,0
فيديو كرتوني جميل لوقاية الأطفال من التحرش..,0
ثقافة بول البعير، نكاح الصغيرة وإرضاع الكبير.,1
,0
صحيح التحرش موجود بكل مكان، لكنهُ جريمة يُعاقب عليها القانون في المجتمعات العقلانية، وحادثة رأي في المجتمعات المُتخلفة بالفضيلة!,0
يقال : اذا كنت لاتخاف الله ولا تستحي فأفعل ما شئت.. وهذا لانجده الا عند حكام بنو سعود ذيول الصهاينة خنازير الأرض وم…,1
محد مصدقك إلا كل خسيس وعميل وحاقد ليس على السعودية فحسب بل على العرب والمسلمين وكل من تربى مع خنازير ومجوس ويهود,0
كنت أعتقد أنه اللاجئين في شرق العالم العربي فقط,0
في الغرب لا يوجد تحرش ويوجد قوانين تعاقب المتحرش اما في بلدان المسلمه كهنة الدين يحرضون الذكور على التحرش ويبررون ل…,0
حين ترى الأعمال منحرفة عن أهدافها فأعلم أن الفساد تشعب في القائمين عليها,0
أجل تؤمن بشرب بول البعير !؟,0
وياكثر الحريم  اللي تعاني من هالشي,0
اربع سنوات مادخلتوها تدخلوها ابشهر لا لا اليوم اكيد امكثر من شرب بول البعير اوليش تشرب هو انت بعير ابن بعير,1
لعنه الله عليكم يانظام الحمارين. ياولاد شوارع ايران.  كلكم اولاد ديوث  خونه خنازير.,1
ايعقل أن تلجأ اخواتنا و بناتنا إلى الصفارة لمكافحة التحرش؟  أين الأحزاب ؟ ما هو دور الجماعات المحلية و البرلمان بغرفتيه ؟,0
كل تراب ي خنزير شيعي وتخب الدجال اول من يتبعه…,1
انا هندوس بعبد البقره ان احترمت عقيدتي,0
انت خنزير من خنازير البنا,1
نفسي أعرف من الذي ضاحك على عرب الشمال ويقول لهم إن السعوديون يشربون بول البعير ... لا والحمير مصدقين مع إن لدينا مئ…,1
بيتعاطوا بول البعير  حمقى بني سعود,1
ايها الاهبل انا سني ما خصني بالشيعة وكلامي يؤكده ترامب الم يقل بان…,1
يظل التحرش في نظر الأنثى تحرشا..,0
اين الجثه ياعملا امريكا من خنزير مصر ولامارات ولمملكة,1
وحوش و أسود مصر يرسلون 19 خنزير داعشي لجهنم.,1
نصيحة لك يا  عندما تشرب بول البعير اخلطه مع بول اليمني من أجل تركز في التغريدات وما تلخفج,1
أحظرك لانك حثاله كلب خنزير من خنازير عزمي فشاره الي مجندهم ينبحون ضدنا فى وسائل التواصل,1
ترمب يدافع عن كافانا: إدعاءات التحرش هدفها سياسي,0
بالفيديو: ضربوه حتى الموت.. هذا ما فعله هندوس بشاب مسلم في الهند على مرأى رجال الشرطة !,0
عن احسن الحريم وافضلهم قال :,0
برنامج ذي الحريم أسرار دا يخلوا اللي يقدم البرنامج أمير كرارة ليه !؟ أختهم الكبيرة مثلا !!,0
وانا اعرف أنكم تشربون من بول البعير وتأكلون الضب واكتر شعب لوطى وأنكم شعب بدوى تر…,1
مغربيات يحاربن التحرش بطريقة لا تخطر على البال,0
هاد الهجرة اللي كترات، ماشي شيء عجيب فقط دورة الحياة، الاجانب كايموتو المغاربة كبشدو بلايصهم و الافارقة كايسدو بلاص…,0
انا مش بايرة اقسم بالله بس مش حقيقي مش حاسة أن في اي شخص بيُرضي نفسي,0
بيليتش يدرب السميري و العلياني و فهد المولد  والله الفلوس وسخ دنيا اذا تسوي فيك كذا,0
وانتو يعني بتقولو اشعار ومواعظ يا وسخ طيب انتوا ايش…,0
وباير : بمعنى كسول او عدم اظهار الجدية في الامر,0
كل واحد بيعمل بأصله بس فيه كتير اصلهم وسخ!,0
خنازير الخليج,1
حاسه اني أرملة او مطلقة او بايرة حاجة في الرينج دا مش فاهمة,0
يجعلون عطر المرأة وصوت كعبها وخلخالها ولباسها سبباً في التحرش او حتى الإغتصاب ولم نرى هذا التبرير لسارق الخبز الجائ…,0
شرب بول البعير مو سنه لازم تفهمين هذي هو مباح للعلاج وانتي تقولين تؤمن ببول البعير سؤالج غلط,0
خنزير بري,0
بس على الشيعة,0
ذكرت كلام تجمع قبل بمعنى كلامهم الحريم ماعندهن هياط بالكلمات وفعلاً تو قريتها حسّيت اللي كاتبه دكتور او دكتوره,0
بول البعير ستايل,0
لماذا برأيك التحرش اللفظي والجسدي الفاضح في الشوارع والأماكن العامة لايوجد…,0
للتعريف( بنظام مكافحة جريمة التحرش والتدابير اللأزمة للو…,0
ولكن ماذا إذا كانت  تحتوي على هدف خفي تطبيقاً للحكاية القديمة,0
كلن بصور مع اعدائه ،، المزروعي مصور مع خنازير  أعداء العرب والعروبه .,1
هذي تعتبر متبرجه ولا غير متبرجه؟,0
غير صحيح لاعلاقة بين الافارقة والبنجلب والاوزبك بj1,0
للابد اكره الرجال الي يتدخل في امور الحريم ياخي كلزق واسترجل وفكنا منك,1
تربية الولد على احترام البنت وعدم التحرش بها أولى من حبس البنت بحجة الخوف عليها، معالجة السبب اهم من تفادي النتيجة,0
و إن قالوا جنون انا رافض افوووق,0
#،منبر_المغردين_السودانين,1
ربنا معاك يا خضر والله .. الظلم وسخ,0
المغاربه شاربين بول البعير,1
سعودية متبرجه تحتفل باليوم الوطني,0
لانهم بعد شربهم بول البعير ينكشف لهم المستور ههههههههههه,0
والله العظيم عدى خنازير المماتعه وحلفائهم ا…,1
بداية حديثك عن التحرش بنبره هادئة له أثر طيب في نفس كل من يرفض هذا السلوك المشين وسقطه اخلاقيه…,0
كرم الكلب عن هالسفله وانا اخوك هذولا حضيرة خنازير هم وعزمي معهم,1
خنازير لا قيمة لهم محسوبين زورا على الانصار,0
طول عمره خنزير من خنازير موزة وكاره لمصر وللفرق المصرية ويجب تقديم شكوى للاتحاد الدولي لكرة الق…,1
كما تطالب النساء بالحد من ظاهرة التحرش,0
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس,1
ليست(فاسقةً أو فاجرة او عاهرة) لمجرد أنها متبرجة نعم هى معصية لكن لا علاقة لها بعفتهاوطهرها ليس كل من أتى معصية يصبح مهدر الحق مستباح العرض,0
فرنسا تدعو لإنشاء مراكز لعبور اللاجئين الأفارقة في ليبيا -,0
تشبث اللاجئون بكل شيء يثبت انتماءهم كي يرثه ابناؤهم من بعدهم،هكذا أصبحت كروت المؤن وثائق تدل على الهوية والميراث،بل…,0
علشان شعب وسخ بطبعه واي هري ويخهخهو ويهخوو ويلم شويه لايكس علي حساب ناس محدش عارف ظروفهم,1
ارسله مقاطع لجرايم العصملي وخرامئني وبعدين يقول لا تكثرين بول البعير زق حيشاكم مروح,1
ههههههه بيشربوا بول البعير خااااام,0
لم يكن اللاجئون الفلسطينيون عالة على أحد، ولم يكونوا عبثاً، بل كوّنوا مجتمعاً نشيطاً ومنتجاً وعاملاً، وساهموا مساهم…,0
مجاري يامتخلفين يابتوع بول البعير ياتيوس,1
تسنيم ي بايرة,0
سيد عبد الحفيظ : الاهلى على موعد جديد من التاريخ بدورى ابطال افريقيا,0
هناك محجبة سيئة الخلق! وهناك ملتحٍ فاسد! وتلك متبرجة حسنة الخلق! وأعرف حليقًا أفضل في التعامل م…,0
معلش سؤال..الكائن الابيض دا نوعه ايه؟؟؟الباقي خنازير واضحة المعالم,0
يا جماعة بكل احترام و محبة فكروا بضحايا التحرش الجنسي و الاغتصاب بس تعملو شير لاراء و صور . ممكن تحطو الهاشتاغ اول…,0
محاضرة التحرش والابتزاز كلية الحقوق والعلوم السياسية نادي القانون مدرج 26,0
كأن الدفاع عن الست حاجه محرمه و غير مرغوب المناقشه فيها و دي عادات غربيه انما احنا هنا هندوس علي الست و نطلع ميتين…,0
على فكره بول البعير يا جاهل يا متخلف يا حمار انظف واطهر منك يا حقير,1
ناهق ياحمار لين تموت فطيس زى اى خنزير نجس يانجس,1
ليش اغلبية الحريم ما يعرفون يسوقون مثل البشر!!! وفوق هذا كله تلقاها مشغله العالي وفاجره عيون خلق الله وتسوق عادي!!,0
روحي اشربي بول البعير وسدي ناعك ما حدا سألك ههههه عاهرة آل سعوووور,1
قلتا ليو كيف 15سنه دى م قاصر على حسب معتقدتك ودفاع عن حقوق المراه وال humanity's الجواك وكدا قال لى ي زووول حقوق مر…,0
اخاف من الناس اللي لسانهم حلو معي هلا يا عمري يا حبيبتي وما شابه ذلك احسهم خبيثين وبرضو اللي لسانهم وسخ اكرههم كوني…,0
الحريم هم اللي يتوزون ورا التركي والايراني عشان يحمون نفسهم,1
حرب شرسه على المرآه وحجابها من كل مكان الاعلام التعليم الطب تسهيل التبرج وتمرير كشف الوجه ب…,0
أنا عارف أن الحريم بجايات وبسرعه يزعلون ، فإذا شفت وحده على خطأ لا تقدم لها نصيحه ..,0
طبعا التويته ودوها الفيس و تقريبا 90% من تعليقاتهم اني زولة بايره و فاكه العلاقه شنو ما عارفه و كميه شتايم كفيلة بإ…,0
وينك. رح دلك على كافيه جديد هون قريب لبيتك. بيحطلك مع بول البعير ثلج. رو…,1
مشكلتك التحرش ..اذا موافقه على المهرجان تواجدي فيه و…,0
انت هربان من جيشك السوري يا خنزير,1
لو المتبرجه معتدلة الفكر كانت اقتنعت ان الحجاب فرض,0
