text,label
two faced corrupt lier! lock charge traitor usa! rope! he's hussein raghead,1
fuck that. feminazis outraged ...bring say!,1
guess raghead.....trump president,1
/:/ everyone report  . cunt role playing child. fucked prison!,0
face tattooed. bold move alpha cunt bold move n    n,0
congress representing illegal immigrants...who fighting stop invasion americans?,1
reed is... (heavy old negro gospel sigh),0
desh wasionsonia gandhi ne aapke 1 lakh karod anil ji ko de diye.nnsounds retarded right u pidi's? that's ur b,0
good news...but...look deeper trend prognosis remains critical! poaching falls quarter,0
give invaders rifles ammo free (drop-shipped directly shithole countries course),0
there's anti-semitism present virulent every community leftist far right conservative christi,0
faggot,0
tribal indian mongoloid time facing racism three fronts. let get,0
ching chong pyro agree,0
come serve young aplha  !  open danaillazarus,0
caught guy trying stare smug twat,0
imagine getting called retarded president twitter.,0
65 year old uncle went celebrate granddaughters birthday last night got mongy broke nose ahahah,0
uncle 45 could send wife parents back whatever shithole country came from?,0
one person calls chink chinky ching chong i'm going kick balls,0
armo spic lmao fuck i'm done,1
im waiting say nigger honestly,0
african migrants crossing mediterranean head spain italys blockade  via,0
calls expanding opportunities legal immigrants. yes need that. process,0
niggaz wanna strip bone fa shit chu / hate nigga like that...faggot get cha,0
idk timezone dad saying 3:00 look phone say 1:30 like ok retard,0
french german spanish ads annoying tops all. wtf twitter dont speak ching chong,0
alrighty fine. i'll argue way arguing. hey listen shitface. retard know,1
lmfaooooo dawg u retarded,0
say thing lil yachty rapper used faggot last couple years,0
i'm drunk i'm retarded,0
make sure place least spic span inviting leo over.,0
pristine spic span environment one might wish for.,0
that's true.  supports drivers licenses illegal aliens governor's pl,0
can't say acting mature call 'sad retard' nnyou'll learn one day boss ahaha,1
hes cool hes retard sometimes,0
see anymore shootings separating immigrants impeached prosecuted make clear,0
man walking twat,1
might new    adverse gut,0
chinese ching chong carried korean always,1
mf love pulsing games like ain't retarded already,0
long non threatening negro echo white feminist &amp; supremacist talking points tv show,0
mongy commentator still bitter pontus janssons last minute winner 2 year ago,1
feel like one mutual would call spic behind back,0
retarded fuck!,1
funny anywhere stfu retard,1
wanna say dyke twitter funniest,0
nigger faggot,1
-sighed. please stop saying ching chong. really racist mean. put pinky fuck u lolol sig,0
cus mongol,0
well cry retard,0
oh stfu weak-chinned turtle-faced hypocritical skunk twat!,1
that's true even love tariffs (they're bad); even hate immigrants (they're good); even love,0
imagine someone says 'ching chong' suddenly feeling tranquil,0
forest could win league record points recorded goodman still say shit. blokes twat!,0
father dinosaur. mother gave raise ungrateful faggot.,1
kimbrel one retarded arm thing looking like half robot pose pop lockin contest?,1
let scorpio bag cuz i'm freaking retarded,0
ching chong live dimension?,0
4 shots julio later feel retarded,0
shocked wife called lazy twat walmart yesterday almost fell motorized scooter,0
mahh nigger killed,0
unpopular opinion uhhhhhh fuck mongol empire,0
matter retarded president tweets cult followers fav it. retarded himself.,0
go ahead let mongoloid kill business florida.,0
i'm yo favorite spic (:,0
laredo texas - border patrol agents respond 911 calls resulting rescue six male illegal aliens fou,0
ready get home looking spic-'n-span?,0
they'll never get called spic wetback beaner etc. they'll never get pulled officer racist.,0
leftists stop sending gifs movie reference dont get twat shrugging shoulders.,1
here's problem word banter. banter exchange remarks.nnif call twat call tw,0
first all:nhip-hop mama spic n spannmet one summernand begannnthat first line... that's problemati,0
what's mongoloid?,0
would really love hear good reason illegal immigrants given government assistance.,0
sound like lil hoes beg'n another man smoke weed. faggot ass mf'z.,0
nah b dont fuck ching chong ling long phones,1
think take sampling huffpo vox feminazi commenters claim holding door,1
many persons bring disease upon self-indulgence. lived ac,0
tweet,0
im ggoneee. imagine telling negro report colorism bh months ago called nigger selfish,0
stupid twat can't see invasion country,1
hanny lol wanna nigger plastic make barbie look real,0
hate say cochise unfortunately twats like trump left stain credibi,0
yea see probably posting thing twitter,0
lewis faggot,0
retard,1
palestinian terrorist leftist mean liberal terrorist?,1
extri spic,1
keemstar fucking cunt,0
jack retard. can't even get logistics app together,1
friends shithole countries make history way benefits everyone advances peace,0
could snivel unfolding interiority mentally retarded,0
wacom try work.,0
ever said denies that? fucking retard dude. go ahead kill someone,1
hey  learn live without,0
dont like trump always go back country guest,0
retard?,0
admits went far faggot line (even though agree never,1
suck dick gundy. mullet faggot bitch,1
yup. got it. wont fleeing shithole countries ruled evil people nope it'll trump evil. trump w,1
entire van spic span. colors stickers vibrant. curling edges. hmmm...,0
trump culture. who's shithole country again?,0
well yeah faggot,1
whats hatnen ya chinaman lukaine wit kicking flava pimp shit,1
you:n- lead chants 'lock up'n- demonize refugees 'shithole countries'n- mock,1
predicted joke even made it. get good material fucking mongoloid,1
listen bigheaded headass dusty lookin lil fuckin cuckass libtard piece shit eating mongoloid troglodyte bitch,1
looking like mongy statue gets older,0
cut hair short far families called dyke pelona soldier walter mercado,0
macron can't see country's sinking shithole trying merkel cunts interested,0
people actually voted twat.,1
reading article end i'm troubled choice let twat on. lord,0
fuck. okay white proud.,0
bring disease ruin walls eat foods without giving shit you. fuck care.,0
faggot fighting female smh sad af lmao,0
drug prohibition made chicago shithole made usa shithole country. forcing law,0
easy solution: send illegal aliens mazie hirono's house.,1
i've always thought people like either mentally retarded insane known enough.,1
he's progressive/neo-marxist. radical leftist wants open borders &amp; mass-migratio,1
know shit think rvn class mongoloid fuck,1
well western nations stopped helping shithole countries people would starve death. problem solved.,1
honestly biggest retard i've ever seen online. says alot. block see stup,0
i'm fucking mad made life choices bad i'm fat retard socially inept talking unfa,0
i'm retarded. know u referring lol still. he's still baby &amp; still halloween u need chill.,0
twat wasted time. good work ethic get job let alone try supervisor wtf,1
y'all still use retarded describe something ridiculous stupid want know deserve,0
america edge precipice.n nyesterday trump ranting shithole countries,0
donald stupid faggot son bitch right!,0
many arab states declare,0
hahahahaha match maker??? learn make sentence retard hell yeah i'm bitch scar,1
i'm biopolar this- steven king books. nnice retard try. retard channel.,0
korean lookin' ass retard,0
thank,0
wait im racist shut nigger,1
oh gawd bonnie killing cousin bugs.n jackie-chan twat!!,0
let get cunt banned,1
nothing would make happier video coming cunt shot sleeps. shocking wast,0
conveniently forget shithole countries  bad hombres on? man jekyl,1
think i'm broken i'm ni'd rather petty twat ncome think i'd love talk nmaybe get som,0
shut fuck faggot,1
kasey fucking dyke someone please get twt,0
i'd say could come live shithole country,0
tristan said reply text nigger,1
cannot believe someone told mongy john died seen dog!!,0
close borders wall built. never assimilate &amp; bring disease that's eradicated.,0
can't honestly asshole you? shithole countries past italy,1
mean mongol hordes?,1
fucking cunt!!!!!,1
fact wire wood young elf refugees.,0
french retard,0
oh cock stabbing fuck nuts weather twat says there's rain shower outside.,0
ew truly say without cunt,0
whereas aaron straight-up rancid cunt,1
rondo retarded,0
cunt,1
dip regular lays onion dip full retard. get ruffles bitch. class.,0
love faggot,0
take jackie sprite illegal alien voting. im sure ads saying illegal aliens,0
retard strength,0
yesterday kfc first time let tell you. straight die giving spicy f,0
retarded dad daughter framed prosecutor whose child accidentally killed cold winter,1
good,0
brisbane roar fucking score cunt,0
breh chillll ever south before? dont use slang negro? io,0
let native canadians legal immigrants use resources first.,0
dnd headcannons:n1: elvish sounds like frenchn2: orcish warbands work like mongol raidsn3: wood elves high elve,0
oh shit found another mongol themed folk metal band.ntime add collectionn,0
complete cunt,1
nah fr fr keep nigger bench,0
like .... remember nothing us retarded,0
waiting called nigger work....so go hr payout,0
let's face footie fans know  knows he's cunt often speaks reaction....nnhoweve,0
worst thing trump supporter say isni'm faggotni'm spicni'm niggernthen i'm proud,0
let keep look like retard lmao,1
aditi go back come from. dont even reside cleveland. even like yourself?,0
tots godwin _ hilarious mongoloid,1
someone tolerant left calls hateful racist basically calls spic,0
quit  fucking twat. wanna selective reading,0
plateado con azulnegro etc.,0
like china disgusting ching chong country,0
hisoka faggot shit hands real,1
keep wheels spic n span year round tips tricks!,0
mongy cunt ashley young keep fist bumping everyone grow mate,0
free? why? _ another retarded question,1
read tweets can't help think great quote great man. nnthese lil bitches retarded,0
million one fucking laws average joe.nnbut million fucking loopholes silver spoon faggot,1
far faggot,1
learn something pro uneducated twat!,0
first i've ever heard this. complete twat is...,0
hey faggot suck balls,0
got opening wallet new credit card. who's filling slot. nnwhich faggot thinks worth that.,0
non retarded club puig/buehler iconic ws moments easy wins.nnoh well,0
can't even go thanksgiving dinner without worrying someone's gonna call nigger/chink/spic accident,1
can't serious! daddy's fault twat. living lala land. make sick.,1
9 10 times feminazi retards one bash men put forth allegations r try,0
gavin newsom wants give illegal aliens free healthcare.,1
cunt,1
comes mouth either retarded aids.,1
bad night considering part mongoloid...,0
robert bower leftist terrorist,0
boyfriends uncles gf plastered reassure crazy stupid dumb retarded idi,0
people go instant retard told firmly leave?,0
i've never agreed anything donald trump called african countries shithole,0
help roofe absolute cunt,0
*feminazi sorry know feminists crazy,0
damn got called nigger today,0
smh women really retarded,1
he's booter moron. like u literally retarded? ur another toxic young kid. go vibe lil peep,0
nobody asked u faggot,1
non mais genre. blague sur les migrants. je l'aime de plus en plus,0
faggot primo,0
fuck fucken wetback spic,0
lmfaooo fuckin ivan whata retard,1
nigger chip kelly ruined everything,1
happy birthday talented mongol!! wish best miss u yie tc gbua,0
good thing donald trump never vilifies democrats group. muslims mexicans residents shithole countries.,0
gameboy advanced opening screen mongoloid.,0
want talk 1500 immigrants children missing k,0
savannah ga ... catching charges since 13 negro.,0
lol 2 anxiety attacks day haha faggot,0
talks like faggot wish son car beat fucking ass,0
give  ______ give better life!,0
turkish president liar hates america fun raghead sucks big time,1
getting called faggot walk home.,1
negro betta keep shirt whole episode,0
y'all started drinking yet y'all faggot ass unicorn fairy's ?,0
i'd say fucking retarded think retard came told something,0
news country trump would call shithole,1
27th retard asylum day. 28th gods jet day mix hopefuls since long crossed finish line -20,0
becomes  country  uncontrolled immigration distant futur,1
cum bic ching chong,0
hope cunt hari kondabolu never works calls comedian lol offended apu,0
dem dumb nigger genes you. they'll join party actively trying exterminate them.,1
backpacking travel guide burkina faso,0
stupid speccy retard free dub,1
ugly plz kys faggot _,0
lmfao.. somebody get negro seat.,0
lot ya may sound dumb retarded whatever. personally none ya opinions ever mattered.,0
sleep deprived hungry free pass cunt.,0
bbc news - nauru refugees: island,0
y'all hoes dumb stupid retarded??? wanna kno,1
perhaps. regardless attack global south's refugees dont want non violent felons,0
bn: authorities   connected  containing,0
left goes nuts  calls countries shitholes insisting country shithole! mig,0
games till faggot,1
noncing jake u twat,0
i'm fucking retard apparently,0
clearly drunk twat. hearing one kids distraught saying 'no' dad punches,0
lmaoooooo ni que pelo negro yall wildin en serio,0
might've convinced mum upgrade nbn fucking finally cunt,0
gonna track fucker defuse him. dont want isis members round ends. twat.,1
yeah whatd wear meet her? shes cunt thinks shes tough af... _ umm yeah bet lol,0
humor negro,0
spic queens tryna go live rancho run drug smuggling operation w,0
get life retard,1
despicable  bastards. nn,1
undoubtedly best centre half premier league history. possibly biggest cunt premier league history als,1
anti- ad: man pilgrim screw t-shirt lambasts . giving tax money immigrants. guy...youre,1
chapter 9 discusses president obama signed rose's law changes mental retardation intellectual dis,0
qs s'est comme merkel et tous les autres en europe aime les migrants hommes seulement pour venir c,0
beauty living shithole country. live post office broken device would never del,1
glenn hoddle rushed hospital collapsing. nnwhere's god eh glenn? cunt past life,1
yo ry ftg fkn retard,0
gon hate man lmao go live life sour twat stay spectating,0
someone take pricks head off. cunt interviewed too.,1
bunch frat boy looking guys walked loud obnoxious taking selfies making retarded jokes im fucking wilting lol,0
bad nigger,0
webcam weeb gamenretard starter pack,1
oui je ne comprends pas pourquoi ceux qui veulent accueillir les migrants n'en prennent pas,0
accent funny fucking retard,0
i've thinking i'm glad spic  dead,1
neil lennon soup taker haha 'kin hell.,0
doreen snacks returns room find verything spic span including clothes,0
guess happens allow people shithole countries invade country.we become shithole,0
go back country stay hotels really country?,0
bandri go back country pakistan country country afghanistan,1
lobbies childhood ni've called wetback spic many times.,1
yt men created africa theory. marcus garvey agent. funded schooled yt called jews,0
negro shows really believe them. love meek...keep beautiful head up. king.,0
fuck talking fat four eyed fucking retard!,1
population undocumented immigrants widely thought around 11.3 million. study con,0
can't call singing! twat would get four no's performance. got likeability.,0
need cool cowhide coat extraordinary event dwayne johnson baywatch lifeguard jacket spic,0
retarded ur gonna get cheese touch,1
hate niggas really think i'm entertain conversation dyke fucks .. move yo goofy ass around nigga.,1
raghead camel shagger?,0
know poorly irish immigrants treated right came over?,0
one irls chinese whenever educates girl say ching chong shit girl goes,0
ever making calls  pretty retarded doesnt learn mistakes,0
there's better word disrespect describe jensen especially plays liss. retarded.,1
count californians pretty retarded.,1
done punched bitch face callin esco spic n dont even play race card,0
me: *is faggot* neveryone else: get face,0
shutup nigger,1
-  guide tips reviews     via,0
maybe open borders allowing people shithole countries value life b,0
,0
cunt trying hack twitter!!! fuck right off!!,0
supra fucking faggot,0
intellectual terrorist,0
extremely...looking neighbors braaing like guys need go back country,1
seem care illegal immigrants dreamer criminal children indigenous black,0
reason people want use ethnic slurs. reason people want say faggot bad. people want offens,1
usa morph heartless shithole country trump administration?n n,0
fuck spic mean? offensive?,0
leaving shithole countries turn europe continent full shithole countries.ngo home!!!,1
. america favor stop giving hateful leftist reporters privilege asking,0
helpers losing battle soon war. descent shithole country gaining momentum.,0
hyaaaa *trembles ching chong*,0
maybe  lied trump use shithole countries,1
retard :) x,1
(2/2) like fucking twat i'm damage heal you. ran biotic energy. gu,1
bf retarded guess u r 2,0
