BALANCED

Starting job on i43
Loading modules...

Lmod is automatically replacing "gcc/11.3.0" with "intel/2021.6.0".

Activating virtual environment...
Running Python script...
/home/limozin/venvs/course_py-3.10/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be removed in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
Batch 112/394, Batch Loss: 0.5176
Batch 116/394, Batch Loss: 0.5494
Batch 120/394, Batch Loss: 0.5656
Batch 124/394, Batch Loss: 0.5384
Batch 128/394, Batch Loss: 0.6272
Batch 132/394, Batch Loss: 0.6018
Batch 136/394, Batch Loss: 0.5137
Batch 140/394, Batch Loss: 0.6225
Batch 144/394, Batch Loss: 0.5936
Batch 148/394, Batch Loss: 0.6444
Batch 152/394, Batch Loss: 0.5523
Batch 156/394, Batch Loss: 0.5736
Batch 160/394, Batch Loss: 0.5985
Batch 164/394, Batch Loss: 0.5951
Batch 168/394, Batch Loss: 0.5596
Batch 172/394, Batch Loss: 0.5938
Batch 176/394, Batch Loss: 0.5210
Batch 180/394, Batch Loss: 0.5571
Batch 184/394, Batch Loss: 0.5411
Batch 188/394, Batch Loss: 0.5823
Batch 192/394, Batch Loss: 0.5844
Batch 196/394, Batch Loss: 0.5150
Batch 200/394, Batch Loss: 0.5175
Batch 204/394, Batch Loss: 0.5307
Batch 208/394, Batch Loss: 0.5335
Batch 212/394, Batch Loss: 0.5592
Batch 216/394, Batch Loss: 0.5381
Batch 220/394, Batch Loss: 0.6546
Batch 224/394, Batch Loss: 0.4883
Batch 228/394, Batch Loss: 0.5560
Batch 232/394, Batch Loss: 0.6970
Batch 236/394, Batch Loss: 0.5009
Batch 240/394, Batch Loss: 0.5549
Batch 244/394, Batch Loss: 0.6103
Batch 248/394, Batch Loss: 0.5018
Batch 252/394, Batch Loss: 0.5882
Batch 256/394, Batch Loss: 0.6096
Batch 260/394, Batch Loss: 0.6071
Batch 264/394, Batch Loss: 0.5196
Batch 268/394, Batch Loss: 0.6217
Batch 272/394, Batch Loss: 0.5871
Batch 276/394, Batch Loss: 0.5518
Batch 280/394, Batch Loss: 0.6715
Batch 284/394, Batch Loss: 0.5950
Batch 288/394, Batch Loss: 0.5580
Batch 292/394, Batch Loss: 0.5385
Batch 296/394, Batch Loss: 0.5100
Batch 300/394, Batch Loss: 0.5503
Batch 304/394, Batch Loss: 0.5884
Batch 308/394, Batch Loss: 0.5716
Batch 312/394, Batch Loss: 0.4926
Batch 316/394, Batch Loss: 0.6350
Batch 320/394, Batch Loss: 0.5803
Batch 324/394, Batch Loss: 0.6446
Batch 328/394, Batch Loss: 0.5171
Batch 332/394, Batch Loss: 0.5527
Batch 336/394, Batch Loss: 0.5979
Batch 340/394, Batch Loss: 0.5077
Batch 344/394, Batch Loss: 0.5559
Batch 348/394, Batch Loss: 0.6785
Batch 352/394, Batch Loss: 0.6122
Batch 356/394, Batch Loss: 0.6581
Batch 360/394, Batch Loss: 0.6223
Batch 364/394, Batch Loss: 0.5893
Batch 368/394, Batch Loss: 0.6485
Batch 372/394, Batch Loss: 0.6722
Batch 376/394, Batch Loss: 0.5613
Batch 380/394, Batch Loss: 0.5623
Batch 384/394, Batch Loss: 0.5151
Batch 388/394, Batch Loss: 0.6463
Batch 392/394, Batch Loss: 0.6650
Training Loss: 0.1429
Validation Metrics: {'accuracy': 0.8232566765578635, 'precision': 0.8125442948263643, 'recall': 0.8439455281560545, 'f1': 0.8279472829030511}
Epoch 8/12
Batch 4/394, Batch Loss: 0.5508
Batch 8/394, Batch Loss: 0.5085
Batch 12/394, Batch Loss: 0.5133
Batch 16/394, Batch Loss: 0.5487
Batch 20/394, Batch Loss: 0.5716
Batch 24/394, Batch Loss: 0.5720
Batch 28/394, Batch Loss: 0.6230
Batch 32/394, Batch Loss: 0.5303
Batch 36/394, Batch Loss: 0.5504
Batch 40/394, Batch Loss: 0.5806
Batch 44/394, Batch Loss: 0.5142
Batch 48/394, Batch Loss: 0.4749
Batch 52/394, Batch Loss: 0.5975
Batch 56/394, Batch Loss: 0.5725
Batch 60/394, Batch Loss: 0.5139
Batch 64/394, Batch Loss: 0.5871
Batch 68/394, Batch Loss: 0.5786
Batch 72/394, Batch Loss: 0.6447
Batch 76/394, Batch Loss: 0.6114
Batch 80/394, Batch Loss: 0.5289
Batch 84/394, Batch Loss: 0.5349
Batch 88/394, Batch Loss: 0.6066
Batch 92/394, Batch Loss: 0.5902
Batch 96/394, Batch Loss: 0.5610
Batch 100/394, Batch Loss: 0.5057
Batch 104/394, Batch Loss: 0.4746
Batch 108/394, Batch Loss: 0.5344
Batch 112/394, Batch Loss: 0.5676
Batch 116/394, Batch Loss: 0.5843
Batch 120/394, Batch Loss: 0.5991
Batch 124/394, Batch Loss: 0.6659
Batch 128/394, Batch Loss: 0.6066
Batch 132/394, Batch Loss: 0.5981
Batch 136/394, Batch Loss: 0.5957
Batch 140/394, Batch Loss: 0.5808
Batch 144/394, Batch Loss: 0.5547
Batch 148/394, Batch Loss: 0.5343
Batch 152/394, Batch Loss: 0.5470
Batch 156/394, Batch Loss: 0.5127
Batch 160/394, Batch Loss: 0.5376
Batch 164/394, Batch Loss: 0.5685
Batch 168/394, Batch Loss: 0.5545
Batch 172/394, Batch Loss: 0.5067
Batch 176/394, Batch Loss: 0.6023
Batch 180/394, Batch Loss: 0.5571
Batch 184/394, Batch Loss: 0.5132
Batch 188/394, Batch Loss: 0.5065
Batch 192/394, Batch Loss: 0.5914
Batch 196/394, Batch Loss: 0.5762
Batch 200/394, Batch Loss: 0.4946
Batch 204/394, Batch Loss: 0.5002
Batch 208/394, Batch Loss: 0.4843
Batch 212/394, Batch Loss: 0.5064
Batch 216/394, Batch Loss: 0.5719
Batch 220/394, Batch Loss: 0.5358
Batch 224/394, Batch Loss: 0.5706
Batch 228/394, Batch Loss: 0.6570
Batch 232/394, Batch Loss: 0.5487
Batch 236/394, Batch Loss: 0.6395
Batch 240/394, Batch Loss: 0.6115
Batch 244/394, Batch Loss: 0.5719
Batch 248/394, Batch Loss: 0.5712
Batch 252/394, Batch Loss: 0.5915
Batch 256/394, Batch Loss: 0.5657
Batch 260/394, Batch Loss: 0.5590
Batch 264/394, Batch Loss: 0.5443
Batch 268/394, Batch Loss: 0.5558
Batch 272/394, Batch Loss: 0.5774
Batch 276/394, Batch Loss: 0.5105
Batch 280/394, Batch Loss: 0.5783
Batch 284/394, Batch Loss: 0.6434
Batch 288/394, Batch Loss: 0.5955
Batch 292/394, Batch Loss: 0.5279
Batch 296/394, Batch Loss: 0.5865
Batch 300/394, Batch Loss: 0.4821
Batch 304/394, Batch Loss: 0.5702
Batch 308/394, Batch Loss: 0.6765
Batch 312/394, Batch Loss: 0.6067
Batch 316/394, Batch Loss: 0.5465
Batch 320/394, Batch Loss: 0.4805
Batch 324/394, Batch Loss: 0.5857
Batch 328/394, Batch Loss: 0.5872
Batch 332/394, Batch Loss: 0.5484
Batch 336/394, Batch Loss: 0.7665
Batch 340/394, Batch Loss: 0.6154
Batch 344/394, Batch Loss: 0.5180
Batch 348/394, Batch Loss: 0.4872
Batch 352/394, Batch Loss: 0.5265
Batch 356/394, Batch Loss: 0.5304
Batch 360/394, Batch Loss: 0.5262
Batch 364/394, Batch Loss: 0.5389
Batch 368/394, Batch Loss: 0.5746
Batch 372/394, Batch Loss: 0.5374
Batch 376/394, Batch Loss: 0.4795
Batch 380/394, Batch Loss: 0.4986
Batch 384/394, Batch Loss: 0.5384
Batch 388/394, Batch Loss: 0.4778
Batch 392/394, Batch Loss: 0.5079
Training Loss: 0.1399
Validation Metrics: {'accuracy': 0.821772997032641, 'precision': 0.8067784765897974, 'recall': 0.8498343761501657, 'f1': 0.8277469080480373}
Epoch 9/12
Batch 4/394, Batch Loss: 0.5266
Batch 8/394, Batch Loss: 0.6123
Batch 12/394, Batch Loss: 0.5333
Batch 16/394, Batch Loss: 0.5408
Batch 20/394, Batch Loss: 0.6680
Batch 24/394, Batch Loss: 0.5545
Batch 28/394, Batch Loss: 0.6098
Batch 32/394, Batch Loss: 0.5754
Batch 36/394, Batch Loss: 0.5591
Batch 40/394, Batch Loss: 0.4997
Batch 44/394, Batch Loss: 0.5643
Batch 48/394, Batch Loss: 0.5929
Batch 52/394, Batch Loss: 0.5447
Batch 56/394, Batch Loss: 0.5190
Batch 60/394, Batch Loss: 0.5982
Batch 64/394, Batch Loss: 0.5335
Batch 68/394, Batch Loss: 0.5460
Batch 72/394, Batch Loss: 0.6376
Batch 76/394, Batch Loss: 0.5417
Batch 80/394, Batch Loss: 0.6065
Batch 84/394, Batch Loss: 0.5109
Batch 88/394, Batch Loss: 0.5665
Batch 92/394, Batch Loss: 0.5776
Batch 96/394, Batch Loss: 0.5531
Batch 100/394, Batch Loss: 0.4992
Batch 104/394, Batch Loss: 0.5583
Batch 108/394, Batch Loss: 0.5603
Batch 112/394, Batch Loss: 0.6043
Batch 116/394, Batch Loss: 0.4944
Batch 120/394, Batch Loss: 0.5001
Batch 124/394, Batch Loss: 0.5105
Batch 128/394, Batch Loss: 0.5554
Batch 132/394, Batch Loss: 0.5636
Batch 136/394, Batch Loss: 0.5072
Batch 140/394, Batch Loss: 0.5634
Batch 144/394, Batch Loss: 0.5890
Batch 148/394, Batch Loss: 0.5054
Batch 152/394, Batch Loss: 0.4907
Batch 156/394, Batch Loss: 0.5069
Batch 160/394, Batch Loss: 0.6605
Batch 164/394, Batch Loss: 0.5276
Batch 168/394, Batch Loss: 0.5887
Batch 172/394, Batch Loss: 0.5304
Batch 176/394, Batch Loss: 0.5203
Batch 180/394, Batch Loss: 0.5749
Batch 184/394, Batch Loss: 0.5752
Batch 188/394, Batch Loss: 0.5978
Batch 192/394, Batch Loss: 0.5450
Batch 196/394, Batch Loss: 0.5743
Batch 200/394, Batch Loss: 0.5042
Batch 204/394, Batch Loss: 0.5326
Batch 208/394, Batch Loss: 0.5376
Batch 212/394, Batch Loss: 0.6070
Batch 216/394, Batch Loss: 0.4953
Batch 220/394, Batch Loss: 0.5541
Batch 224/394, Batch Loss: 0.6737
Batch 228/394, Batch Loss: 0.5045
Batch 232/394, Batch Loss: 0.5386
Batch 236/394, Batch Loss: 0.5607
Batch 240/394, Batch Loss: 0.6243
Batch 244/394, Batch Loss: 0.5148
Batch 248/394, Batch Loss: 0.5470
Batch 252/394, Batch Loss: 0.5786
Batch 256/394, Batch Loss: 0.4870
Batch 260/394, Batch Loss: 0.5141
Batch 264/394, Batch Loss: 0.5299
Batch 268/394, Batch Loss: 0.6628
Batch 272/394, Batch Loss: 0.5060
Batch 276/394, Batch Loss: 0.5730
Batch 280/394, Batch Loss: 0.5602
Batch 284/394, Batch Loss: 0.5435
Batch 288/394, Batch Loss: 0.5300
Batch 292/394, Batch Loss: 0.5125
Batch 296/394, Batch Loss: 0.4946
Batch 300/394, Batch Loss: 0.5506
Batch 304/394, Batch Loss: 0.4816
Batch 308/394, Batch Loss: 0.5605
Batch 312/394, Batch Loss: 0.5547
Batch 316/394, Batch Loss: 0.5543
Batch 320/394, Batch Loss: 0.5640
Batch 324/394, Batch Loss: 0.6517
Batch 328/394, Batch Loss: 0.5172
Batch 332/394, Batch Loss: 0.5325
Batch 336/394, Batch Loss: 0.4830
Batch 340/394, Batch Loss: 0.6113
Batch 344/394, Batch Loss: 0.4956
Batch 348/394, Batch Loss: 0.5887
Batch 352/394, Batch Loss: 0.5673
Batch 356/394, Batch Loss: 0.5742
Batch 360/394, Batch Loss: 0.5128
Batch 364/394, Batch Loss: 0.5633
Batch 368/394, Batch Loss: 0.6133
Batch 372/394, Batch Loss: 0.5517
Batch 376/394, Batch Loss: 0.5899
Batch 380/394, Batch Loss: 0.5293
Batch 384/394, Batch Loss: 0.5152
Batch 388/394, Batch Loss: 0.5704
Batch 392/394, Batch Loss: 0.5298
Training Loss: 0.1398
Validation Metrics: {'accuracy': 0.8227002967359051, 'precision': 0.7841239109390126, 'recall': 0.8943687891056312, 'f1': 0.8356258596973866}
Epoch 10/12
Batch 4/394, Batch Loss: 0.5079
Batch 8/394, Batch Loss: 0.5644
Batch 12/394, Batch Loss: 0.5864
Batch 16/394, Batch Loss: 0.5002
Batch 20/394, Batch Loss: 0.5418
Batch 24/394, Batch Loss: 0.5138
Batch 28/394, Batch Loss: 0.5606
Batch 32/394, Batch Loss: 0.5805
Batch 36/394, Batch Loss: 0.6239
Batch 40/394, Batch Loss: 0.5638
Batch 44/394, Batch Loss: 0.5722
Batch 48/394, Batch Loss: 0.5502
Batch 52/394, Batch Loss: 0.5763
Batch 56/394, Batch Loss: 0.5758
Batch 60/394, Batch Loss: 0.5456
Batch 64/394, Batch Loss: 0.5258
Batch 68/394, Batch Loss: 0.5881
Batch 72/394, Batch Loss: 0.5522
Batch 76/394, Batch Loss: 0.5285
Batch 80/394, Batch Loss: 0.5149
Batch 84/394, Batch Loss: 0.4762
Batch 88/394, Batch Loss: 0.4849
Batch 92/394, Batch Loss: 0.5492
Batch 96/394, Batch Loss: 0.4920
Batch 100/394, Batch Loss: 0.4679
Batch 104/394, Batch Loss: 0.4867
Batch 108/394, Batch Loss: 0.5638
Batch 112/394, Batch Loss: 0.5709
Batch 116/394, Batch Loss: 0.5503
Batch 120/394, Batch Loss: 0.6299
Batch 124/394, Batch Loss: 0.5093
Batch 128/394, Batch Loss: 0.5991
Batch 132/394, Batch Loss: 0.5413
Batch 136/394, Batch Loss: 0.5548
Batch 140/394, Batch Loss: 0.4575
Batch 144/394, Batch Loss: 0.6566
Batch 148/394, Batch Loss: 0.5122
Batch 152/394, Batch Loss: 0.6234
Batch 156/394, Batch Loss: 0.6369
Batch 160/394, Batch Loss: 0.5047
Batch 164/394, Batch Loss: 0.6662
Batch 168/394, Batch Loss: 0.4626
Batch 172/394, Batch Loss: 0.4809
Batch 176/394, Batch Loss: 0.4932
Batch 180/394, Batch Loss: 0.5495
Batch 184/394, Batch Loss: 0.4780
Batch 188/394, Batch Loss: 0.5167
Batch 192/394, Batch Loss: 0.5699
Batch 196/394, Batch Loss: 0.5880
Batch 200/394, Batch Loss: 0.5653
Batch 204/394, Batch Loss: 0.5204
Batch 208/394, Batch Loss: 0.6414
Batch 212/394, Batch Loss: 0.5693
Batch 216/394, Batch Loss: 0.5566
Batch 220/394, Batch Loss: 0.5932
Batch 224/394, Batch Loss: 0.6188
Batch 228/394, Batch Loss: 0.5284
Batch 232/394, Batch Loss: 0.5220
Batch 236/394, Batch Loss: 0.5694
Batch 240/394, Batch Loss: 0.4895
Batch 244/394, Batch Loss: 0.5697
Batch 248/394, Batch Loss: 0.5428
Batch 252/394, Batch Loss: 0.5701
Batch 256/394, Batch Loss: 0.5633
Batch 260/394, Batch Loss: 0.5029
Batch 264/394, Batch Loss: 0.5803
Batch 268/394, Batch Loss: 0.5162
Batch 272/394, Batch Loss: 0.4622
Batch 276/394, Batch Loss: 0.5348
Batch 280/394, Batch Loss: 0.5323
Batch 284/394, Batch Loss: 0.4475
Batch 288/394, Batch Loss: 0.5631
Batch 292/394, Batch Loss: 0.5516
Batch 296/394, Batch Loss: 0.5030
Batch 300/394, Batch Loss: 0.5168
Batch 304/394, Batch Loss: 0.4883
Batch 308/394, Batch Loss: 0.5656
Batch 312/394, Batch Loss: 0.6042
Batch 316/394, Batch Loss: 0.5416
Batch 320/394, Batch Loss: 0.5021
Batch 324/394, Batch Loss: 0.5592
Batch 328/394, Batch Loss: 0.4758
Batch 332/394, Batch Loss: 0.6294
Batch 336/394, Batch Loss: 0.5290
Batch 340/394, Batch Loss: 0.4905
Batch 344/394, Batch Loss: 0.5140
Batch 348/394, Batch Loss: 0.5896
Batch 352/394, Batch Loss: 0.4861
Batch 356/394, Batch Loss: 0.5865
Batch 360/394, Batch Loss: 0.5730
Batch 364/394, Batch Loss: 0.5588
Batch 368/394, Batch Loss: 0.5426
Batch 372/394, Batch Loss: 0.4701
Batch 376/394, Batch Loss: 0.5565
Batch 380/394, Batch Loss: 0.5837
Batch 384/394, Batch Loss: 0.5809
Batch 388/394, Batch Loss: 0.5380
Batch 392/394, Batch Loss: 0.5893
Training Loss: 0.1357
Validation Metrics: {'accuracy': 0.8204747774480712, 'precision': 0.7757805108798487, 'recall': 0.9054103790945897, 'f1': 0.8355978260869565}
Epoch 11/12
Batch 4/394, Batch Loss: 0.4524
Batch 8/394, Batch Loss: 0.4787
Batch 12/394, Batch Loss: 0.6611
Batch 16/394, Batch Loss: 0.5568
Batch 20/394, Batch Loss: 0.6029
Batch 24/394, Batch Loss: 0.5151
Batch 28/394, Batch Loss: 0.5150
Batch 32/394, Batch Loss: 0.5807
Batch 36/394, Batch Loss: 0.5783
Batch 40/394, Batch Loss: 0.5648
Batch 44/394, Batch Loss: 0.6119
Batch 48/394, Batch Loss: 0.5275
Batch 52/394, Batch Loss: 0.6109
Batch 56/394, Batch Loss: 0.5055
Batch 60/394, Batch Loss: 0.4913
Batch 64/394, Batch Loss: 0.5190
Batch 68/394, Batch Loss: 0.4659
Batch 72/394, Batch Loss: 0.5764
Batch 76/394, Batch Loss: 0.4816
Batch 80/394, Batch Loss: 0.4995
Batch 84/394, Batch Loss: 0.5147
Batch 88/394, Batch Loss: 0.5115
Batch 92/394, Batch Loss: 0.5118
Batch 96/394, Batch Loss: 0.5873
Batch 100/394, Batch Loss: 0.5965
Batch 104/394, Batch Loss: 0.4851
Batch 108/394, Batch Loss: 0.5837
Batch 112/394, Batch Loss: 0.4530
Batch 116/394, Batch Loss: 0.5316
Batch 120/394, Batch Loss: 0.5572
Batch 124/394, Batch Loss: 0.5365
Batch 128/394, Batch Loss: 0.4750
Batch 132/394, Batch Loss: 0.5053
Batch 136/394, Batch Loss: 0.5135
Batch 140/394, Batch Loss: 0.5773
Batch 144/394, Batch Loss: 0.5408
Batch 148/394, Batch Loss: 0.5154
Batch 152/394, Batch Loss: 0.5008
Batch 156/394, Batch Loss: 0.4621
Batch 160/394, Batch Loss: 0.5171
Batch 164/394, Batch Loss: 0.5505
Batch 168/394, Batch Loss: 0.7394
Batch 172/394, Batch Loss: 0.5721
Batch 176/394, Batch Loss: 0.5566
Batch 180/394, Batch Loss: 0.6068
Batch 184/394, Batch Loss: 0.5610
Batch 188/394, Batch Loss: 0.5746
Batch 192/394, Batch Loss: 0.4933
Batch 196/394, Batch Loss: 0.5029
Batch 200/394, Batch Loss: 0.5417
Batch 204/394, Batch Loss: 0.5743
Batch 208/394, Batch Loss: 0.5213
Batch 212/394, Batch Loss: 0.5048
Batch 216/394, Batch Loss: 0.5633
Batch 220/394, Batch Loss: 0.5737
Batch 224/394, Batch Loss: 0.5423
Batch 228/394, Batch Loss: 0.4995
Batch 232/394, Batch Loss: 0.4873
Batch 236/394, Batch Loss: 0.5607
Batch 240/394, Batch Loss: 0.4936
Batch 244/394, Batch Loss: 0.5360
Batch 248/394, Batch Loss: 0.6192
Batch 252/394, Batch Loss: 0.5164
Batch 256/394, Batch Loss: 0.5360
Batch 260/394, Batch Loss: 0.5297
Batch 264/394, Batch Loss: 0.4772
Batch 268/394, Batch Loss: 0.4865
Batch 272/394, Batch Loss: 0.5230
Batch 276/394, Batch Loss: 0.5095
Batch 280/394, Batch Loss: 0.4977
Batch 284/394, Batch Loss: 0.5666
Batch 288/394, Batch Loss: 0.6581
Batch 292/394, Batch Loss: 0.4756
Batch 296/394, Batch Loss: 0.5611
Batch 300/394, Batch Loss: 0.5604
Batch 304/394, Batch Loss: 0.5172
Batch 308/394, Batch Loss: 0.5618
Batch 312/394, Batch Loss: 0.5422
Batch 316/394, Batch Loss: 0.5494
Batch 320/394, Batch Loss: 0.5089
Batch 324/394, Batch Loss: 0.5514
Batch 328/394, Batch Loss: 0.5251
Batch 332/394, Batch Loss: 0.5638
Batch 336/394, Batch Loss: 0.4892
Batch 340/394, Batch Loss: 0.5370
Batch 344/394, Batch Loss: 0.5347
Batch 348/394, Batch Loss: 0.5596
Batch 352/394, Batch Loss: 0.5633
Batch 356/394, Batch Loss: 0.5571
Batch 360/394, Batch Loss: 0.5114
Batch 364/394, Batch Loss: 0.4661
Batch 368/394, Batch Loss: 0.4743
Batch 372/394, Batch Loss: 0.5400
Batch 376/394, Batch Loss: 0.5105
Batch 380/394, Batch Loss: 0.4456
Batch 384/394, Batch Loss: 0.6127
Batch 388/394, Batch Loss: 0.6054
Batch 392/394, Batch Loss: 0.5791
Training Loss: 0.1351
Validation Metrics: {'accuracy': 0.8301186943620178, 'precision': 0.8097695218438252, 'recall': 0.8663967611336032, 'f1': 0.837126600284495}
Epoch 12/12
Batch 4/394, Batch Loss: 0.5766
Batch 8/394, Batch Loss: 0.4477
Batch 12/394, Batch Loss: 0.5429
Batch 16/394, Batch Loss: 0.5643
Batch 20/394, Batch Loss: 0.5408
Batch 24/394, Batch Loss: 0.5325
Batch 28/394, Batch Loss: 0.4998
Batch 32/394, Batch Loss: 0.5538
Batch 36/394, Batch Loss: 0.5527
Batch 40/394, Batch Loss: 0.5508
Batch 44/394, Batch Loss: 0.5509
Batch 48/394, Batch Loss: 0.4993
Batch 52/394, Batch Loss: 0.5309
Batch 56/394, Batch Loss: 0.6405
Batch 60/394, Batch Loss: 0.5613
Batch 64/394, Batch Loss: 0.5666
Batch 68/394, Batch Loss: 0.5422
Batch 72/394, Batch Loss: 0.4846
Batch 76/394, Batch Loss: 0.6310
Batch 80/394, Batch Loss: 0.4850
Batch 84/394, Batch Loss: 0.4810
Batch 88/394, Batch Loss: 0.4793
Batch 92/394, Batch Loss: 0.4507
Batch 96/394, Batch Loss: 0.4872
Batch 100/394, Batch Loss: 0.5178
Batch 104/394, Batch Loss: 0.5647
Batch 108/394, Batch Loss: 0.5581
Batch 112/394, Batch Loss: 0.5280
Batch 116/394, Batch Loss: 0.5377
Batch 120/394, Batch Loss: 0.5727
Batch 124/394, Batch Loss: 0.4967
Batch 128/394, Batch Loss: 0.4696
Batch 132/394, Batch Loss: 0.5433
Batch 136/394, Batch Loss: 0.5604
Batch 140/394, Batch Loss: 0.5446
Batch 144/394, Batch Loss: 0.4643
Batch 148/394, Batch Loss: 0.6033
Batch 152/394, Batch Loss: 0.4841
Batch 156/394, Batch Loss: 0.5269
Batch 160/394, Batch Loss: 0.5681
Batch 164/394, Batch Loss: 0.6253
Batch 168/394, Batch Loss: 0.5453
Batch 172/394, Batch Loss: 0.5646
Batch 176/394, Batch Loss: 0.5597
Batch 180/394, Batch Loss: 0.5575
Batch 184/394, Batch Loss: 0.6233
Batch 188/394, Batch Loss: 0.5480
Batch 192/394, Batch Loss: 0.5997
Batch 196/394, Batch Loss: 0.6164
Batch 200/394, Batch Loss: 0.4744
Batch 204/394, Batch Loss: 0.5130
Batch 208/394, Batch Loss: 0.5081
Batch 212/394, Batch Loss: 0.5296
Batch 216/394, Batch Loss: 0.6018
Batch 220/394, Batch Loss: 0.6297
Batch 224/394, Batch Loss: 0.4686
Batch 228/394, Batch Loss: 0.4745
Batch 232/394, Batch Loss: 0.5448
Batch 236/394, Batch Loss: 0.5404
Batch 240/394, Batch Loss: 0.5294
Batch 244/394, Batch Loss: 0.4691
Batch 248/394, Batch Loss: 0.5224
Batch 252/394, Batch Loss: 0.4327
Batch 256/394, Batch Loss: 0.5381
Batch 260/394, Batch Loss: 0.4562
Batch 264/394, Batch Loss: 0.4385
Batch 268/394, Batch Loss: 0.5358
Batch 272/394, Batch Loss: 0.4953
Batch 276/394, Batch Loss: 0.5704
Batch 280/394, Batch Loss: 0.5531
Batch 284/394, Batch Loss: 0.4629
Batch 288/394, Batch Loss: 0.5104
Batch 292/394, Batch Loss: 0.5472
Batch 296/394, Batch Loss: 0.5211
Batch 300/394, Batch Loss: 0.5954
Batch 304/394, Batch Loss: 0.4987
Batch 308/394, Batch Loss: 0.4806
Batch 312/394, Batch Loss: 0.4759
Batch 316/394, Batch Loss: 0.5414
Batch 320/394, Batch Loss: 0.5149
Batch 324/394, Batch Loss: 0.4526
Batch 328/394, Batch Loss: 0.5906
Batch 332/394, Batch Loss: 0.5231
Batch 336/394, Batch Loss: 0.5334
Batch 340/394, Batch Loss: 0.6304
Batch 344/394, Batch Loss: 0.4892
Batch 348/394, Batch Loss: 0.5844
Batch 352/394, Batch Loss: 0.5312
Batch 356/394, Batch Loss: 0.6253
Batch 360/394, Batch Loss: 0.5614
Batch 364/394, Batch Loss: 0.5975
Batch 368/394, Batch Loss: 0.5066
Batch 372/394, Batch Loss: 0.4916
Batch 376/394, Batch Loss: 0.5183
Batch 380/394, Batch Loss: 0.4687
Batch 384/394, Batch Loss: 0.5614
Batch 388/394, Batch Loss: 0.5239
Batch 392/394, Batch Loss: 0.4831
Training Loss: 0.1332
Validation Metrics: {'accuracy': 0.8236275964391692, 'precision': 0.7857605177993527, 'recall': 0.8936326831063673, 'f1': 0.8362321336318237}
Job completed
